x1,x2,x3,y1,y2,y3,y4,data_set_number,data_set
0.51595,0.18099,0.85291,4.38456337104074e-34,0.999999989961749,0.387980082541407,0.176320132899818,817,regularSobol_Training_0
0.56248,0.79867,0.33971,1.06295213248097e-10,0.980635478175498,0.379347863788222,0.54377198990737,993,selectiveSobolSampling_Train_XX
0.14976,0.35178,0.1005,3.14551780429591e-31,0.00188598416803082,0.112051125176,0.151180156642771,1050,regularSobol_Vald_0
0.67694,0.20027,0.42083,4.0597109924389e-35,0.999671587007059,0.170538643130444,0.175143600563401,323,Rand_Training_1
0.18736,0.44046,0.41081,1.49389177035057e-31,0.49715361672374,0.262884711451407,0.214371321480433,198,LHS_Training_3
0.056452,0.25451,0.051804,1.29852581719848e-35,0.000504557237330714,0.071714550830237,0.0918827070341781,295,Rand_Training_0
0.18688,0.69766,0.7386,5.42444303878187e-38,0.999992213158989,0.590469824243259,0.421858876440243,92,LHS_Training_1
0.2241894,0.7090615,0.4320328,1.43122117172859e-34,0.74079123833074,0.391987502229201,0.408532653990256,70,LHS_Vald_2
0.2561086,0.1340343,0.8067021,2.74371274278406e-27,0.999999851807005,0.335003969050854,0.10042874547965,148,Rand_Vald_3
0.53812,0.37699,0.73309,1.13263473836604e-18,0.999997149822527,0.414015170622889,0.270771694113167,898,Rand_Training_2
0.52707,0.95172,0.88032,1.12491569270219e-10,0.999999997417278,0.860690522122667,0.782636219916447,595,Rand_Training_4
0.46581,0.17298,0.00051436,2.6478879678434e-33,0.000364795310545223,0.04049952247545,0.116455552041902,664,Rand_Training_0
0.40932,0.77486,0.15287,6.7614555332066e-20,0.0407369217749275,0.274648305990667,0.478385126947376,1188,regularSobol_Vald_0
0.9509412,0.04236842,0.4484532,5.87535767537665e-48,0.999999970824139,0.120814209877146,0.158516359818498,35,Rand_Vald_3
0.10555,0.97784,0.28986,1.50096084081177e-44,0.0176873044433221,0.43004718827437,0.612288598510858,638,selectiveSobolSampling_Train_XX
0.1284,0.78495,0.26755,2.65363435661323e-44,0.0192097771895993,0.334404642424074,0.440830485263652,890,regularSobol_Training_0
0.66843,0.64163,0.31925,1.3401133547071e-06,0.997285338311004,0.301411558566,0.432463696342976,994,Rand_Training_4
0.20677,0.1452,0.55079,4.41994680992265e-23,0.987523313173946,0.204659459316296,0.0816092252195673,819,LHS_Training_3
0.40072,0.52707,0.29559,6.30141448546553e-17,0.578658408314878,0.244163409806,0.300312602048762,366,LHS_Training_2
0.47242,0.32698,0.92172,2.13769152544251e-20,0.999999999783851,0.515429918550815,0.252525658321919,1071,LHS_Training_2
0.033422,0.32109,0.96977,4.30630749020824e-42,0.99999999987365,0.547450940665852,0.154697034572851,540,LHS_Training_2
0.22158,0.11301,0.21717,2.82327392911465e-27,0.0480665571118961,0.0711921875606667,0.0638978032614797,1102,LHS_Training_2
0.94304,0.72635,0.66776,0.0574868550651163,0.999999994949883,0.55427454327,0.613305737776189,263,LHS_Training_2
0.932,0.4453,0.18163,1.35500107259805e-14,0.999940683426441,0.168210757491111,0.329996883499243,143,LHS_Training_4
0.1895658,0.98498466,0.68247689,9.69003930953422e-36,0.99990442574698,0.710410428374354,0.683187165879007,582,Testing
0.95172,0.44883,0.070842,6.80085167318851e-14,0.997735593611735,0.1328661403228,0.327760567670087,306,LHS_Training_4
0.25948,0.53967,0.9736,2.49407527627961e-28,0.999999999988497,0.682239841253407,0.35073378983974,763,Rand_Training_1
0.16522,0.28499,0.82958,4.46277620811036e-26,0.99999989981075,0.428287052494,0.151980836490574,74,Rand_Training_4
0.44522,0.0092919,0.46414,1.36777083774745e-49,0.976983695227392,0.114121915532444,0.0716200390296927,199,Rand_Training_0
0.097087,0.52985,0.65392,7.90218137299578e-44,0.998849935476234,0.441600694052222,0.267593802573832,702,selectiveSobolSampling_Train_XX
0.87737,0.43357,0.63674,2.05794917809705e-16,0.999999927735483,0.382634511939333,0.362783669357273,688,LHS_Training_4
0.14541,0.71356,0.74717,2.93895596209867e-42,0.999991590788279,0.605877433617333,0.42613060628667,558,Rand_Training_4
0.19462497,0.73312323,0.55241159,1.60544012676453e-37,0.986230510806006,0.478359832032362,0.432199369802146,1734,Testing
0.46325,0.35938,0.98164,1.12889281373155e-17,0.999999999993541,0.579144318669333,0.279413414404993,848,Rand_Training_0
0.6354,0.48914,0.206,1.79815012674049e-13,0.90202808853706,0.192578188610667,0.310510772156103,1261,regularSobol_Training_1
0.20763,0.37119,0.0036647,1.32967941683502e-26,7.38282793248819e-05,0.0924343766958543,0.168319463065446,186,Rand_Training_2
0.90965,0.98118,0.88266,0.998337434657916,0.999999931010945,0.881791944856,0.928097615892077,623,Rand_Training_4
0.37731,0.12273,0.51492,9.76003945513943e-35,0.991866600468086,0.179213777552667,0.100112205990153,457,Rand_Training_3
0.89299,0.58232,0.46057,3.38037691539616e-08,0.999999792663901,0.350471740093778,0.446473082577475,295,Rand_Training_3
0.60413,0.10434,0.08694,1.81261982405313e-43,0.0846993037852494,0.038659770904,0.112491955759474,147,Rand_Training_0
0.20604,0.3432,0.26617,2.3006340048939e-25,0.0717658102054389,0.16347330640963,0.159179253703305,825,LHS_Training_4
0.13152,0.50813,0.89468,1.5526038512265e-39,0.999999996252239,0.600269623179333,0.284691828519793,34,Rand_Training_2
0.031997,0.96963,0.9462,5.08126408062281e-53,0.999999999414331,0.933787354432667,0.671374515331739,1113,LHS_Training_4
0.43478,0.80041,0.76669,3.95261344197996e-18,0.999999461575755,0.670952421498444,0.578013335971236,1232,Rand_Training_3
0.73699,0.058568,0.45416,2.98563367924999e-49,0.999962227218429,0.129100763787804,0.131401165220939,501,selectiveSobolSampling_Train_XX
0.270502,0.8184659,0.4740482,1.24582039500227e-30,0.939283315788096,0.469637369414192,0.514353006003389,39,Rand_Vald_1
0.0035305,0.66582,0.98392,1.91405482603255e-57,0.999999999922283,0.770212403178963,0.383361350645192,725,Rand_Training_2
0.47831,0.69879,0.52205,4.18631571402616e-15,0.995423690773134,0.441780557781407,0.461829709867018,652,regularSobol_Training_0
0.01016,0.9666,0.93655,1.12479994128346e-55,0.999999998498199,0.922610609085185,0.659567655085038,36230,selectiveSobolSampling_Train_XX
0.34153,0.59813,0.5052,5.03493434348694e-23,0.986355113237809,0.383312943869704,0.353671027167859,442,Rand_Training_0
0.67609,0.36096,0.086345,3.987881365502e-22,0.283876273737081,0.11082922940863,0.235534763192307,1097,Rand_Training_3
0.54949182,0.34990375,0.67235577,6.7802935575045e-21,0.999966313088577,0.362852556631527,0.250041731942513,1725,Testing
0.81238,0.28553,0.71104,9.4400343132905e-28,0.999999215214574,0.354070530468222,0.27040033825638,761,Rand_Training_4
0.8854,0.73349,0.81753,0.00659339692652471,0.999999909176718,0.67236531246437,0.641083521414229,213,Rand_Training_4
0.40267,0.82495,0.39472,3.28201234038586e-20,0.881758928665257,0.423288619652222,0.54021710439203,1108,regularSobol_Vald_0
0.67357,0.46933,0.91558,4.77134487969912e-15,0.999999998581927,0.593537261370444,0.391289267808033,1177,Rand_Training_3
0.86905,0.94947,0.79865,0.975449669951807,0.999999851463824,0.786744646888963,0.853691059602784,787,Rand_Training_3
0.5569271,0.448914,0.5943243,2.15911845810233e-14,0.999466244979669,0.364822662260678,0.303220236000564,65,Rand_Vald_1
0.38240774,0.9093087,0.92099142,9.38185385731492e-21,0.999999999805213,0.870543030405084,0.705575433379085,1272,Testing
0.80148,0.74042,0.65569,0.00116381798326542,0.999998907132288,0.553195409382667,0.590621905354986,520,Rand_Training_2
0.74824,0.25578,0.13136,1.62625270493866e-30,0.921531299568235,0.0916776793034074,0.195635293525488,1077,regularSobol_Vald_0
0.31293,0.11797,0.081664,4.30500565853777e-32,0.00180589345178883,0.0412459223612,0.0765829324305289,1128,regularSobol_Vald_0
0.85381,0.19256,0.36816,3.70409429766069e-35,0.999995632888889,0.146921721083259,0.196489076239782,1155,LHS_Training_4
0.18638,0.76547,0.88675,1.93387409811174e-38,0.999999996584716,0.749032768748222,0.502679794509533,535,Rand_Training_2
0.15617,0.81884,0.88696,2.24447650343108e-41,0.999999995490435,0.782425132170667,0.543866730289553,505,LHS_Training_4
0.8215181,0.8617583,0.8110326,0.188179897794658,0.999998961355181,0.743825099447825,0.74976283373529,160,LHS_Vald_3
0.13726,0.32326,0.60365,5.29399154554434e-31,0.995234224240144,0.310712903208444,0.150410252352145,521,Rand_Training_3
0.14515,0.094038,0.32474,5.45775980513133e-24,0.0682728520333897,0.0966446222300118,0.0481351263225246,1039,Rand_Training_3
0.45692841,0.97535762,0.3047317,2.46544686222856e-14,0.788463733785569,0.437847064593002,0.685334808758046,480,Testing
0.0095971,0.74998,0.46549,1.63985792746064e-57,0.142358364814981,0.431220713676,0.399425630418481,535,Rand_Training_3
0.4086871,0.2738681,0.01439618,3.08285967071498e-22,0.000341526197003775,0.0687748640961501,0.150780086532625,203,Rand_Vald_3
0.2128236,0.9180675,0.854195,7.80444147634854e-35,0.999999983165896,0.815871876383616,0.651182457482759,108,LHS_Vald_4
0.3783319,0.7085196,0.02848354,7.62187672888861e-22,0.000444826172495186,0.200657862535672,0.41315423601701,172,LHS_Vald_3
0.18083,0.37726,0.0632,2.00296191865225e-29,0.000588724621151282,0.109283020575111,0.168328865430961,10,regularSobol_Training_0
0.060025,0.89388,0.15883,4.57574961352473e-51,0.0011452562553611,0.323203051936741,0.516960369809515,310,regularSobol_Training_0
0.74551,0.9851,0.7388,0.47213224527229,0.999990971778314,0.757169864955556,0.843077656399427,584,LHS_Training_0
0.13639,0.52497,0.52738,1.46358666790126e-39,0.929850368143134,0.361940890946741,0.263605248093451,640,LHS_Training_0
0.5541,0.38584,0.60544,1.89956649355503e-18,0.999632125172688,0.341159480704,0.264827175786773,198,LHS_Training_1
0.57794,0.76679,0.62573,5.41480486070289e-10,0.999798768270669,0.545930521965111,0.557130718501011,1185,Rand_Training_2
0.25156,0.17572,0.036376,5.83100588548219e-23,0.000273090186255526,0.0476196177116444,0.0880617401773716,430,LHS_Training_1
0.73450985,0.72974338,0.71172062,0.000450720469591373,0.999988564724455,0.58830815680592,0.576304438948471,1081,Testing
0.765106,0.7557892,0.2558381,0.00213342490103794,0.998972980963859,0.316429872741178,0.536987829695972,196,LHS_Vald_1
0.81761,0.86092,0.55663,0.161122122722632,0.999999038552568,0.546682768742667,0.689161458871148,83507,selectiveSobolSampling_Train_XX
0.65331,0.38235,0.079719,2.09899227536346e-20,0.15862854274069,0.115364104711533,0.243408531659645,1231,LHS_Training_4
0.64631,0.34043,0.65468,2.54111418159999e-23,0.999891822575646,0.347794329277111,0.261649439800475,263,LHS_Training_0
0.53097239,0.067953209,0.38233584,9.55766318994568e-46,0.982683198791614,0.106611549466081,0.099265541575326,813,Testing
0.79761,0.3673,0.1957,9.59357250461785e-22,0.997521006687527,0.146717513044444,0.263428974901294,505,Rand_Training_1
0.53567,0.30774,0.9835,9.53170173981334e-24,0.999999999991425,0.549899563538074,0.265570494989071,1053,LHS_Training_2
0.49608,0.16524,0.02395,5.36075651848505e-35,0.001393226529011,0.0426575451491852,0.118123463484107,428,selectiveSobolSampling_Train_XX
0.73049,0.4756,0.67867,5.48178162904435e-15,0.999988116462831,0.429837214024445,0.367328936623795,1004,LHS_Training_1
0.82159,0.87961,0.54997,0.284014651504722,0.999999114649473,0.551735862618444,0.707381671237397,994,LHS_Training_3
0.96847,0.73277,0.51617,0.286397221279926,0.99999999460244,0.454688971174889,0.594811042425396,35311,selectiveSobolSampling_Train_XX
0.75416,0.90936,0.24001,0.0342798003183499,0.997830850640845,0.371804086971407,0.673501137680304,606,Rand_Training_0
0.30516,0.42952,0.3286,1.03087578943358e-20,0.453869930699439,0.220763221411556,0.22489365808896,384,selectiveSobolSampling_Train_XX
0.28412,0.22652,0.58539,3.33361658655076e-20,0.998340585587536,0.25688480604637,0.130101848216918,473,LHS_Training_3
0.88256,0.057283,0.3971,5.90223819668289e-48,0.99999908957555,0.107868768022904,0.149628363590083,558,Rand_Training_3
0.71387,0.32357,0.9652,4.3221681859777e-25,0.999999999837563,0.545484859330444,0.313104557142466,972,Rand_Training_3
0.5047233,0.9187967,0.2398987,1.41724245076893e-12,0.649014131613794,0.375732344168226,0.632714307449836,8,LHS_Vald_1
0.965,0.70903,0.22799,0.0648847104130027,0.999996070968883,0.284167092846,0.531711431921225,646,Rand_Training_0
0.68837,0.92613,0.15884,0.000663577478743317,0.87477488418489,0.335951753448963,0.66774554444731,152,LHS_Training_1
0.46624196,0.95607366,0.79093735,3.53318184704779e-14,0.999999821414841,0.784124670095833,0.747949239256511,1440,Testing
0.54767,0.34706,0.79013,4.63713376688559e-21,0.999999758860427,0.435370921884,0.262254940199759,1355,Rand_Training_4
0.011918732,0.53935176,0.01953562,1.05206409519871e-53,0.000171474798892319,0.144821232222041,0.234623682250305,898,Testing
0.31002,0.48089,0.036815,2.96040231813569e-22,0.000366817521659004,0.132473499161222,0.245779959336679,268,LHS_Training_4
0.61096,0.98872,0.49934,1.34498076138987e-05,0.999313295104504,0.572551700407111,0.76113588749129,1097,regularSobol_Vald_0
0.2047518,0.4578429,0.02787758,1.39623179933799e-30,0.000178993938430427,0.123127292749112,0.215661112925886,86,LHS_Vald_2
0.24469,0.46131,0.48177,4.48848423419221e-27,0.934902852387358,0.307767831200667,0.24120717072971,884,LHS_Training_4
0.3195,0.0021417,0.3535,5.97554487404889e-45,0.605102780146064,0.074255290118312,0.0475292208590329,400,LHS_Training_2
0.60093,0.29297,0.83915,2.61911155291785e-26,0.999999966581412,0.438945927970444,0.249245013045094,1145,Rand_Training_2
0.43511,0.068215,0.94242,9.69414405430563e-43,0.999999999940133,0.38502843887187,0.122820192926262,580,selectiveSobolSampling_Train_XX
0.092158,0.1944,0.5547,8.76165111764842e-28,0.942524485687883,0.2275997484,0.0813071681303433,175,LHS_Training_0
0.03943669,0.4684272,0.2102235,3.70395845692594e-48,0.00123442036493975,0.186856042636488,0.198882290198813,45,LHS_Vald_4
0.70395,0.55498,0.96129,1.15427319149332e-10,0.999999999824257,0.681542449513037,0.474092889167052,266,LHS_Training_4
0.60068,0.77579,0.53709,6.32232285628735e-09,0.99933625767192,0.489702615731037,0.556525772260323,583,LHS_Training_3
0.89146243,0.36539651,0.069927431,1.14679723972958e-20,0.983903401922531,0.107628272911046,0.26982899522928,1755,Testing
0.3773924,0.4032829,0.04813994,4.24808229386466e-14,0.000920889139980481,0.112795797896394,0.211785438940172,180,Rand_Vald_4
0.40754286,0.91705957,0.50630889,7.92489953464079e-19,0.991117781103695,0.5405214822895,0.641407666464042,424,Testing
0.3461401,0.989649,0.4575854,7.21847663000875e-22,0.952903269075884,0.543669492740317,0.693841284747699,46,LHS_Vald_1
0.91311,0.33725,0.84201,3.02533035041518e-22,0.999999963173161,0.464968590018148,0.342810802164532,963,LHS_Training_2
0.74882,0.042981,0.83007,6.59693995375388e-51,0.999999744115174,0.302637013941207,0.161424314610794,1298,LHS_Training_3
0.54924,0.87431,0.50957,8.82484174893218e-11,0.997309953477691,0.520978853556222,0.632593611364329,97,LHS_Training_0
0.0099656,0.95461,0.10027,6.11808599134326e-56,0.00020802384642603,0.318015470018444,0.560986771839121,928,LHS_Training_1
0.29445,0.75732,0.10304,1.17441729893978e-28,0.00322505785235741,0.246474282952296,0.44064949011604,1007,Rand_Training_3
0.5157597,0.71905774,0.21086747,4.45624397578979e-13,0.508575521944411,0.280035624911056,0.455984946849509,1389,Testing
0.72496662,0.098416203,0.34786785,4.24270866872152e-45,0.999664767427302,0.105739000059215,0.137444053066972,1109,selectiveSobolSampling_Vald_XX
0.52505,0.26684,0.34429,9.07219537682139e-27,0.96332059430728,0.165357368337333,0.176446684602176,52,Rand_Training_2
0.7745,0.75065,0.49829,0.0016510462934865,0.999993077206291,0.452055421736667,0.566073827116005,56,Rand_Training_2
0.54993,0.93345,0.3286,8.17623226433926e-10,0.969313172031341,0.433225458535185,0.665966855427161,1230,LHS_Training_3
0.18338,0.060286,0.36391,2.64394239294813e-30,0.238822607302658,0.09767959079544,0.044069388763641,778,regularSobol_Training_0
0.54606,0.86921,0.61531,5.22380500482186e-11,0.999741487559477,0.593378374071778,0.644068633133053,888,LHS_Training_3
0.089684,0.25087,0.74295,9.29331834737381e-32,0.999977823176006,0.35585789793637,0.113852012756177,718,regularSobol_Training_0
0.050471,0.39349,0.57713,8.62456767012317e-44,0.94646112493885,0.328762000849556,0.169932697607993,861,Rand_Training_0
0.887,0.77506,0.94035,0.06943023614926,0.999999986794994,0.801616562663259,0.716407827564759,423,selectiveSobolSampling_Train_XX
0.43445,0.38395,0.82158,7.15736742228665e-15,0.999999960696683,0.476474350178148,0.264166512216346,745,LHS_Training_1
0.014587,0.91892,0.83086,5.25664523826458e-56,0.999999257123706,0.795890052371556,0.592464125624267,814,Rand_Training_2
0.56932,0.88375,0.88957,1.23248065382022e-09,0.999999997932418,0.825655919518889,0.724301385575044,249,selectiveSobolSampling_Train_XX
0.27128,0.30747,0.9764,1.12205151951629e-17,0.999999999990836,0.544409709688963,0.203065635734343,1289,Rand_Training_3
0.85973786,0.57398627,0.9973325,4.16733383117942e-09,0.999999999653215,0.723519424209021,0.539514597214942,911,Testing
0.99047,0.19391,0.040808,7.56066676589599e-32,0.997721739349225,0.0531983265752444,0.199487421675862,1117,Rand_Training_4
0.38356,0.98221,0.12564,3.2349676260095e-19,0.0136402125642576,0.341291361197704,0.660695898794904,1035,LHS_Training_1
0.83256,0.77973,0.086428,0.017988229206103,0.954351470901014,0.247468794358652,0.553408122379359,125,Rand_Training_2
0.80799,0.52595,0.72339,5.25923892661497e-12,0.999999043073017,0.485734491573704,0.427506409362255,496,LHS_Training_4
0.63684,0.64388,0.99153,1.67292837088375e-06,0.999999999986505,0.762845811077482,0.538542733896544,1,Testing
0.3729562,0.8387579,0.8478317,2.89783196463529e-22,0.999999989319884,0.761025417550339,0.614549234546697,157,Rand_Vald_1
0.40348,0.5377,0.091225,4.89953126775357e-17,0.00546376678825264,0.167316994197222,0.297984377541443,586,LHS_Training_3
0.544,0.61474,0.88275,2.63023467202915e-10,0.999999997498273,0.654064776067704,0.464915894911571,900,Rand_Training_4
0.11247,0.82317,0.36357,6.76432154310628e-46,0.0826744787977523,0.403983269459333,0.475839473545088,651,LHS_Training_1
0.25059,0.71566,0.47598,3.11664035480862e-32,0.928809072008707,0.421327458056593,0.422876878289702,801,Rand_Training_2
0.041752338,0.3911606,0.83296171,1.1395962600348e-44,0.999999575952091,0.488329751164643,0.183312720506547,1430,regularSobol_Vald_2
0.1412989,0.08800317,0.249989,2.43244078536769e-24,0.0189615508878616,0.0723047797850762,0.0446396342456505,55,Rand_Vald_4
0.71671,0.15662,0.52099,2.36411499802601e-39,0.999967831776539,0.195900609791556,0.170187695959983,1033,LHS_Training_4
0.18354477,0.40659501,0.67167126,1.68320865749281e-30,0.999836871053472,0.390562558559293,0.20945826727323,1790,Testing
0.18613,0.032789,0.49237,1.60186000006935e-33,0.901621575170989,0.133889829459162,0.0392664515762777,160,Rand_Training_0
0.034381,0.97626,0.24426,1.34529778027434e-52,0.00176969265403329,0.402758740984,0.593064260128641,927,Rand_Training_2
0.15071,0.29517,0.75276,4.28019639966583e-28,0.999993993103163,0.384344628832667,0.14809819878,1007,Rand_Training_2
0.074738,0.66986,0.92966,2.66132051638067e-49,0.999999999089334,0.726189171508445,0.397439975574315,579,Rand_Training_4
0.074068696,0.082427011,0.18057972,2.88652233090812e-21,0.00196931446157841,0.0527282816204398,0.032699710434453,74,Testing
0.89764,0.57234,0.34198,1.45443677026662e-08,0.999998229904066,0.284075997938074,0.425183882142635,1146,Rand_Training_3
0.56901,0.12175,0.31947,4.52145144820139e-41,0.974767606412813,0.104466900089259,0.121077650112742,569,Rand_Training_2
0.55346,0.26739,0.031577,1.98090222231898e-27,0.00443700081834617,0.0707298278178741,0.169111690891247,684,LHS_Training_0
0.53388,0.16085,0.21935,1.87457944185329e-36,0.641289082701655,0.0867700814833333,0.126819536652897,1,selectiveSobolSampling_Train_XX
0.1369363,0.2853793,0.5360581,6.47537777980773e-29,0.947107265820531,0.258099480835607,0.12847823703359,234,Rand_Vald_2
0.74723,0.98388,0.82909,0.481607351994983,0.999999738161459,0.834882913021185,0.86730310778699,715,LHS_Training_1
0.64823,0.69353,0.70694,1.29720995073282e-06,0.99998422345362,0.564776406179333,0.522981412311339,734,LHS_Training_4
0.96414,0.94834,0.3301,0.997249313498069,0.999999784601042,0.440924169072889,0.768877659912548,111,selectiveSobolSampling_Train_XX
0.17950775,0.19089692,0.46519689,1.03054096686988e-18,0.789095762180439,0.185425943108657,0.0917418906750494,446,Testing
0.082332,0.49443,0.3198,2.70327661226077e-44,0.0191981418081321,0.242259338752667,0.224557636025384,955,Rand_Training_2
0.91875,0.69982,0.78707,0.00293045460892791,0.999999981778582,0.628640496760445,0.61067164630387,391,Rand_Training_3
0.76072,0.17898,0.52043,3.09792753511131e-37,0.999991515029488,0.204991849510074,0.187186328087524,923,regularSobol_Training_0
0.10738,0.2894,0.4471,3.37630088480869e-32,0.405789079828419,0.217427559066667,0.121930071170288,526,LHS_Training_2
0.96293447,0.24329784,0.21232436,2.17752414849941e-28,0.999992930275468,0.111135250641507,0.226223132408544,83,Testing
0.14929,0.73799,0.24076,5.00000366258045e-42,0.0194171761638171,0.301767040489556,0.405231654059551,688,LHS_Training_1
0.3352059,0.5442406,0.272615,3.20120880766822e-22,0.284734207983176,0.240584971926344,0.298896259716034,167,LHS_Vald_0
0.56965,0.93383,0.9577,8.47732116742507e-09,0.999999999950306,0.920906301468222,0.797467139398467,678,Rand_Training_1
0.11756321,0.18488867,0.38180385,1.85975238186061e-24,0.131206318557057,0.149245946497929,0.0770936297537579,1658,Testing
0.075553,0.8515,0.42938,9.51813243158795e-50,0.186044823464384,0.457133474057778,0.497701087177366,1177,LHS_Training_4
0.10035103,0.36693982,0.88972807,4.47641015229297e-37,0.999999992751541,0.515064427259462,0.18763614942506,1498,Testing
0.48989312,0.21098574,0.28574172,1.38877291732001e-30,0.810096608415362,0.124042991446939,0.143030935703588,144,Testing
0.38472,0.90088,0.058168,1.03086841069851e-20,0.00141978983749994,0.278557941075911,0.578750026536345,1061,LHS_Training_1
0.4175483,0.8555386,0.3805393,6.11071775450152e-19,0.884063133142003,0.428866800821933,0.56967404417367,31,Rand_Vald_1
0.0087636727,0.64123088,0.60839996,1.96421510539641e-56,0.964061964613752,0.468693246419289,0.324090157186728,258,Testing
0.026927,0.065558,0.98785,4.16530757049775e-25,0.99999999995769,0.41365458572696,0.0423482715202259,7078,selectiveSobolSampling_Train_XX
0.88206,0.89149,0.23257,0.815771012016161,0.999941381626616,0.360280536582889,0.680625370076352,388,LHS_Training_3
0.40009112,0.3429768,0.018571093,1.94116693750232e-16,0.00037022681871562,0.0882532670375347,0.182720985479177,856,Testing
0.1189603,0.04845087,0.8706809,6.29626918219145e-27,0.999999982636208,0.329497198874471,0.0476488678669931,15,LHS_Vald_2
0.52306,0.27404,0.80302,4.03629759200643e-26,0.999999881489768,0.405160555504,0.217946247660316,635,LHS_Training_4
0.20353,0.2522,0.1953,1.84880695132151e-20,0.0270854756541447,0.108809630414815,0.114361798679584,886,LHS_Training_1
0.011445,0.13592,0.33074,1.54781338969685e-32,0.0050510340765002,0.113136666593778,0.0419246220309111,384,LHS_Training_3
0.75375,0.73768,0.26868,0.000708412718539472,0.999006053904649,0.31550898918637,0.520815124521528,342,Rand_Training_3
0.63108,0.19819,0.38025,7.75609320636028e-35,0.997974226809326,0.153630714868815,0.164305935961793,301,regularSobol_Training_0
0.08116822,0.11009993,0.41454025,9.97384979565209e-23,0.14613515693941,0.133637330835785,0.045076136412976,618,Testing
0.6553885,0.7146361,0.9018591,1.73266118449095e-06,0.999999997631831,0.730435066025396,0.584759962056448,214,LHS_Vald_4
0.430896,0.7002022,0.08272615,4.0528405926005e-18,0.00552763016243038,0.21829865380878,0.418144868952221,228,LHS_Vald_4
0.34448,0.92943,0.0042394,2.76121453890458e-23,0.000133118368025098,0.265278838844128,0.594920743720041,22,Rand_Training_0
0.67229,0.61674,0.97794,1.22854334706643e-07,0.99999999995471,0.733949668450667,0.521124315643193,700,Rand_Training_2
0.4522024,0.6184024,0.3909597,1.18295169922196e-15,0.938866236539652,0.32855643612769,0.380473033021355,227,LHS_Vald_2
0.24939,0.48429,0.26022,1.75188157708072e-27,0.122015335719443,0.212561478654,0.245137013969825,434,Rand_Training_1
0.22751353,0.65191509,0.093874143,1.34600407070881e-33,0.00175449139128007,0.206133117553119,0.347690369450066,86,Testing
0.56466244,0.82373255,0.33744042,1.82270682013712e-10,0.980655558290784,0.389139407841478,0.566365184998362,453,Testing
0.18153,0.7144,0.61756,1.16373043259804e-38,0.998482539318857,0.51260786272,0.420388028649056,763,Rand_Training_4
0.49767,0.0015584,0.75196,3.66513778820529e-52,0.999998882055443,0.239261697812696,0.0942604466748614,812,selectiveSobolSampling_Train_XX
0.75317,0.87217,0.77592,0.00911496664578874,0.999997040681293,0.720762306918593,0.733215340836102,1499,regularSobol_Training_3
0.52095417,0.99850713,0.08654017,6.76693121810639e-10,0.021219910236803,0.328091537717735,0.70032749197556,493,Testing
0.92236,0.26614,0.38392,1.53914618778419e-27,0.999999711043545,0.180925418512889,0.243711502472544,87,regularSobol_Training_0
0.800477,0.2691842,0.7592896,3.5926410851312e-29,0.999998499019625,0.375100187589853,0.265844168331827,21,LHS_Vald_4
0.16669,0.60209,0.87603,1.72542706917333e-38,0.999999992416282,0.641181981117704,0.359328466756215,1116,Rand_Training_4
0.4595897,0.1553551,0.3048656,9.01299768227875e-35,0.79582102299412,0.111249198247067,0.116569012568379,246,LHS_Vald_3
0.49629,0.97123,0.36465,5.29096353286717e-12,0.956507092155395,0.473029204109704,0.696751490595922,300,selectiveSobolSampling_Train_XX
0.63071349,0.0031607504,0.85119917,9.99491719382824e-55,0.999999976070302,0.294755179560315,0.127805036973528,1069,selectiveSobolSampling_Vald_XX
0.76903,0.16814,0.37589,3.27109978094812e-38,0.999946139882828,0.140786005519556,0.173094914423516,172,LHS_Training_0
0.75679,0.40922,0.64617,4.42662583734749e-19,0.999995006024282,0.37635206412637,0.324043108455819,866,Rand_Training_2
0.88801,0.077003,0.80386,8.78591148918282e-46,0.999999927386193,0.304557843838371,0.197398306692083,210,Rand_Training_0
0.091393499,0.067866647,0.9312661,1.1933000079495e-22,0.999999999332757,0.377618973454578,0.0524805253220647,1578,Testing
0.40196886,0.81169658,0.19194793,2.50458947684188e-20,0.106611769024646,0.30717243016423,0.510957190265011,1112,Testing
0.51239,0.20229,0.1614,4.98254263197027e-32,0.187910734915337,0.0836072582406667,0.138412755575506,721,selectiveSobolSampling_Train_XX
0.1204334486,0.7648520604,0.8314164147,4.07239180573981e-45,0.999999847885282,0.702338087093889,0.475633965832988,400094,selectiveSobolSampling_Vald_XX
0.9710516,0.1549111,0.7464841,4.96584358237438e-36,0.999999998364403,0.310220274152226,0.239188677988012,181,LHS_Vald_0
0.85773,0.66088,0.53751,1.35482708251425e-05,0.999999719891346,0.432974048384148,0.513027842730993,288,Rand_Training_1
0.46837,0.0065253,0.041377,1.07747259350337e-50,0.00191446191324954,0.00660954751773556,0.0637601520758181,482,Rand_Training_3
0.6756618,0.8272473,0.5417151,1.18212457684236e-05,0.999911185963736,0.518944849671753,0.621410759568731,201,LHS_Vald_4
0.38818,0.19066,0.31659,1.16627078641509e-28,0.636377782790894,0.127532627107704,0.119993275253849,510,LHS_Training_2
0.50466132,0.91373088,0.67669487,1.15278689352968e-12,0.999974540110219,0.664890008349257,0.68963928063195,13,Testing
0.2101394,0.7396167,0.9116395,4.42115540456453e-36,0.999999999337888,0.754250076300679,0.490325881159115,53,Rand_Vald_4
