produced_gas_molarflow,produced_gas_methane,produced_gas_ethane,produced_gas_propane,demethanizer_reflux_ratio,deethaner_reflux_ratio,debutanizer_reflux_ratio,demethanizer_reboiler_temp,deethaner_reboiler_temp,debutanizer_reboiler_temp,demethanizer_top_pressure,deethaner_top_pressure,debutanizer_top_pressure
279.324535289846,0.692855185120298,0.0991057374476077,0.0456389774320945,1.77869,4.84126,3.26809,248.075,324.384,351.092,1052130,805287,540466
259.051088024472,0.697848767336355,0.101629023594993,0.0381221090686514,4.57193,5.09119,3.71614,248.466,320.009,358.457,1158400,749653,495400
253.686658338002,0.710464456099317,0.0959854551130148,0.0311499887876682,5.44466,1.71975,4.9315,251.402,306.625,364.564,1110260,843827,500061
255.430500819056,0.695483218934857,0.102794514502453,0.0393221665626896,4.76379,5.2443,2.0668,249.001,303.575,352.31,1085860,984177,499162
298.5165980375,0.69779848193986,0.0719357130709988,0.0678657049891409,3.00325,3.57711,5.29893,252.58,315.814,360.576,1164450,956054,456850
294.851283450127,0.687554936965995,0.105096105528828,0.0449488575051775,5.43021,1.79971,1.94107,258.717,319.439,350.538,1055990,718646,475960
263.843891709895,0.699034045462629,0.0624056349801341,0.0761602195572368,1.97788,5.22144,2.86228,246.934,316.362,356.355,1126920,798615,544802
357.980864674011,0.652486123777357,0.108109511875337,0.077004264347306,2.47595,3.03998,1.78112,256.379,313.238,360.155,1016060,720863,525973
299.881692959542,0.674975863202037,0.100505940763766,0.0621180960341969,5.61943,5.92372,4.95486,250.519,311.553,354.269,1261650,705286,467412
307.512731890556,0.693616513164794,0.0960586744241659,0.0479247124110405,5.30633,3.42126,3.89167,248.593,309.974,359.968,1009960,794717,548716
310.640127605769,0.675507372582489,0.104879687820805,0.0572128395967052,4.56497,1.90549,3.43152,257.843,321.28,358.261,1069870,821703,481620
262.455489999956,0.702717607994196,0.102745436660052,0.0321368553457523,2.06214,4.05892,2.38757,246.099,320.455,363.909,1257150,770895,501328
263.52356016466,0.696560001814904,0.0682020613747629,0.0728378368103333,3.25625,1.8854,2.45983,251.025,323.537,362.717,1191530,736156,485445
305.720237935916,0.709223816889536,0.0801745183587519,0.0482015647517121,5.46578,2.08357,4.08582,259.754,307.493,362.921,1044450,757747,501950
255.34036584499,0.673021374625419,0.111190577142414,0.0533879482321676,5.28965,0.964844,3.09458,253.514,323.554,354.705,1182850,842227,456313
260.381374896913,0.702371159481984,0.0772222184653506,0.0580065220526657,3.38625,2.82685,2.36103,255.129,312.928,355.958,1045800,679107,475162
262.612793660568,0.698194516404235,0.108236173379308,0.0311692102164562,3.68927,3.83272,1.22814,258.652,310.042,356.968,1144910,759568,473583
262.863215562124,0.696981196127309,0.0664487937663177,0.0741699101063733,5.86966,3.97137,5.97722,257.063,315.091,359.441,1193190,704598,505333
299.689356936572,0.68545463170505,0.103800085157094,0.0483451831378557,1.40589,5.06184,3.03854,249.619,310.171,356.996,1160450,725969,458987
340.409401235013,0.675467632104332,0.105579464513185,0.056552803382483,2.20559,4.91673,4.7771,248.779,311.66,352.591,1022310,842909,473502
268.098256158679,0.691902345961877,0.079619822895922,0.0660777311422011,3.28869,2.04026,4.77346,257.469,310.631,354.077,1012670,989796,489400
295.791923528651,0.69271478685244,0.110387303110002,0.0344978100375584,5.60103,2.35434,1.332,245.993,318.232,363.244,1011490,869010,517426
329.703239058652,0.680782256102617,0.0813354339264726,0.0754822099709106,3.32925,4.01154,5.86243,258.442,315.521,360.891,1042150,751047,509163
269.413060526362,0.691350208381422,0.084564641540498,0.06168505007808,2.18248,4.10819,2.06365,259.881,302.46,351.444,1051580,970203,538575
285.626020454445,0.681695579776904,0.0869411018607004,0.0689632183623957,3.8356,3.96415,4.89991,248.589,314.829,355.015,1222990,883898,464525
259.082282952215,0.682785457296304,0.085833181555696,0.0689812611479999,3.21975,3.08398,1.34794,255.029,306.937,354.407,1261180,702118,497531
322.719185897325,0.671040729626069,0.111530845370338,0.0550283250035933,4.32002,1.41906,1.95491,258.85,320.519,352.508,1040440,768492,494157
251.638850704335,0.698934639557419,0.0850885361770066,0.0535767242655745,1.61172,3.00255,4.80193,250.007,322.277,354.522,1164620,940559,456337
308.455752692722,0.673128864264047,0.107540279046311,0.0569307566896424,2.78179,4.2412,5.00414,259.077,318.17,355.62,1214870,854872,548430
279.906696956915,0.676989675788356,0.0967626470086948,0.0638475772029488,3.68513,4.9475,5.0579,252.353,296.198,359.102,1136630,1016900,520669
271.689359142425,0.698727215559565,0.103292668471348,0.035580015969087,4.07034,5.2775,1.1203,249.716,313.644,355.106,1105890,755986,460539
304.039179155408,0.685036150598618,0.100963277571606,0.051600471829777,4.43761,1.15838,3.35014,258.442,322.748,354.501,1009270,771083,516757
265.010270294595,0.701401703763464,0.0859415489872101,0.0502566472493259,5.16154,5.7929,4.30933,250.333,313.572,361.599,1191990,890288,548560
328.913100333396,0.670364201582535,0.094834146513081,0.0724015519043837,2.52053,3.31041,3.0192,258.492,306.567,354.783,1040690,852173,525012
295.802607267657,0.679203315942632,0.102072602022885,0.0563239820344825,3.08832,5.80042,1.00319,258.197,320.388,351.974,1155680,1016840,508904
267.276424878324,0.68258414970821,0.106772675284199,0.0482430750075917,1.47954,2.48285,2.02388,251.89,304.968,350.058,1167280,760708,535918
269.126826832872,0.660224651560768,0.102313146706289,0.0750621017329436,2.52906,1.43773,1.28331,250.626,309.472,353.68,1213170,939974,513819
262.775737767503,0.677459836632154,0.102552847847485,0.057587215520361,2.45289,2.05521,5.53593,246.449,296.585,355.652,1276960,669641,469271
267.824131162291,0.667515603274031,0.105099881178297,0.0649844155476713,1.56042,1.10976,2.53049,256.212,301.287,360.928,1111120,852731,546251
254.220829318371,0.684621809032708,0.085563216896814,0.0674148740704778,4.44802,1.42383,2.52351,250.678,301.913,357.152,1009210,1002440,465375
329.368634256825,0.657265361077175,0.110866035941239,0.0694685029815858,4.58168,3.02709,5.27777,258.598,322.429,352.154,1144000,718034,510410
255.696505852745,0.70053672450151,0.0885546198476937,0.0485085556507967,2.50241,3.08406,5.45997,252.091,308.386,358.071,1187610,675118,514356
280.445239627711,0.664093083977558,0.108504328521612,0.0650024875008297,2.54473,2.97763,3.8684,245.754,299.198,353.968,1212950,994036,506340
297.780722909179,0.695277109520264,0.0806108659511619,0.061711924528574,5.89192,5.87202,4.52364,251.091,315.911,357.694,1157520,869307,450857
271.1102219247,0.683159003516323,0.108707452290568,0.0457334441931093,3.97722,2.6709,0.822703,245.934,299.456,361.834,1017690,822104,516865
299.195013342668,0.685119282039469,0.100896939260861,0.0515836786996704,5.3799,5.81235,4.63447,248.44,312.529,361.406,1236140,876131,499765
262.246295478942,0.684184330441082,0.0875238607880952,0.0658917087708225,5.50507,2.66693,1.15709,255.39,308.049,357.617,1228500,834222,502988
332.039509579726,0.657621498808605,0.102790279667003,0.0771881215243912,3.09112,5.14968,1.59094,245.714,310.127,355.137,1035970,954330,496350
275.826071266488,0.693069970084021,0.0873894767833849,0.0571404531325944,2.16394,1.60739,5.38444,255.897,311.682,353.589,1073950,723992,511468
311.298680491668,0.702266192762661,0.105244735503004,0.0300889717343352,4.70399,5.61571,2.50927,258.286,313.123,354.24,1122760,739914,459744
340.748175098802,0.689912604060805,0.0992812723115627,0.0484060236276326,3.68735,5.44655,2.07168,252.361,305.663,361.492,1005570,708067,501264
259.611647721632,0.682291870947425,0.104327852374649,0.0509801766779261,4.16465,4.76925,1.18404,247.882,299.914,356.759,1178340,1028350,469750
273.725845756493,0.68251368793564,0.0798420615625356,0.0752441505018242,4.42219,0.853689,1.66955,255.138,324.082,364.241,1045490,980385,523368
295.210174190392,0.685306592064182,0.100071112561322,0.0522221953744962,2.55459,5.97469,3.16734,246.987,304.335,360.69,1066220,811351,508514
323.280880414148,0.678317131311308,0.100137108141257,0.0591456605474348,0.857567,4.38991,3.68135,254.484,320.445,356.489,1026110,710268,499544
262.859960414291,0.687709103167681,0.111121154621008,0.038769642211311,4.87558,5.3549,4.1644,247.302,299.965,351.617,1217680,819868,466875
266.196306125697,0.694804477724309,0.0948739387800174,0.0479214834956736,1.48631,5.0121,3.70052,256.678,309.604,357.672,1250510,656563,536448
312.223483255917,0.662296097647493,0.109162497852737,0.0661413044997705,1.00607,4.71979,5.62041,246.777,307.764,356.288,1101080,1024430,532535
279.432252874665,0.703808064115646,0.0811387414691903,0.0526530944151638,3.7198,4.18621,4.62051,245.734,318.747,356.821,1007750,893726,490865
278.450451912534,0.679930263616323,0.0808864230436143,0.0767832133400625,5.19091,5.08572,3.07384,249.292,308.544,357.439,1138000,969714,524287
312.114452357808,0.698794562818824,0.0973343079170702,0.0414710292641061,0.753032,4.88241,2.37697,257.487,312.955,350.223,1045550,762837,491613
251.857340181875,0.70353543468177,0.0753858100358507,0.0586786552823792,1.79998,4.02916,5.02465,247.044,323.878,353.661,1096460,729331,472207
298.094274214533,0.694078227724853,0.108156647625267,0.0353650246498806,2.35718,4.6228,4.50336,259.56,312.06,359.347,1215690,881161,453475
289.487516876076,0.688107950065028,0.0734254715343363,0.0760664784006359,0.757142,3.58189,2.91638,259.082,323.365,363.756,1098160,988304,547560
287.054727966982,0.675407960370067,0.10367566384084,0.0585162757890934,5.75633,5.36705,3.44283,249.95,311.237,352.778,1255710,912424,536053
322.239992333996,0.679872072742605,0.0998263132309188,0.0579015140264763,0.909012,5.38139,5.04423,254.987,314.264,363.765,1068580,994951,530799
330.787459896553,0.683697413685088,0.0879588071694889,0.0659436791454236,1.0396,3.18191,3.43111,254.406,304.279,359.278,1155390,755385,457142
266.743354147216,0.67564390793963,0.0954803130726566,0.0664756789877133,2.85323,3.78659,3.46434,256.007,324.119,359.969,1270590,652721,534099
297.39757251881,0.699384377075251,0.0919351622415382,0.0462803606832106,1.80478,4.83761,3.66814,257.054,318.973,357.741,1034340,683567,534620
326.959319936062,0.669929892244208,0.101077227727125,0.0665927800286667,2.92877,5.96057,2.7385,253.103,301.857,353.491,1178550,664736,468204
253.434761571292,0.69571033961372,0.0943677049554624,0.0475218554308176,2.57657,5.40793,4.73764,252.594,315.934,361.359,1268090,952624,545571
296.445249931778,0.688848069968192,0.110551950079898,0.0381998799519099,5.94174,5.22833,2.11813,253.194,311.523,353.722,1042830,929230,538966
273.168205061975,0.681892231798335,0.0895834469970474,0.0661242212046172,5.40382,5.70022,4.29549,255.582,321.324,350.27,1283800,665644,537285
312.445430621755,0.66008056334987,0.106096697691866,0.0714226389582641,3.10888,3.05755,1.84576,245.724,316.359,351.095,1129890,810287,505941
278.893860196697,0.682909576265998,0.0893876207859574,0.0653027029480442,2.61851,1.83385,2.07243,257.446,321.391,352.302,1070590,804857,541903
323.697248100925,0.664519296644584,0.104424457977663,0.0686561453777529,4.8401,1.99853,4.39806,258.125,307.189,357.844,1070290,969486,456763
288.747127658369,0.682512368050341,0.0870585690721425,0.0680289628775169,0.830247,1.63227,3.50448,250.524,312.719,361.078,1087610,850141,495317
307.261908270506,0.707387347027633,0.0980668821871983,0.0321456707851689,5.76362,2.35079,2.84217,259.847,320.394,350.988,1049030,770061,507480
256.121817183258,0.697881668101514,0.0706280623293674,0.0690901695691187,5.10017,1.55862,3.10561,256.238,314.495,350.479,1070850,793463,502772
294.592088227086,0.686657399368623,0.0885485419093892,0.0623939587219881,1.38678,5.94823,3.8397,247.416,309.269,361.283,1245320,796719,502306
265.587325947825,0.695374375454764,0.0875463810451108,0.054679143500125,4.27678,1.70719,4.18678,247.245,307.24,361.646,1132790,734388,505383
262.330110000757,0.700139915177822,0.0962841500610885,0.0411758347610897,2.61598,5.51663,3.48702,248.857,301.075,357.645,1155040,815842,451924
284.412371969197,0.708174049921697,0.0917025752630833,0.0377232748152201,2.96152,4.60501,3.30744,248.456,321.521,360.885,1098720,704494,470243
285.012561662648,0.702521246145951,0.0651076163620423,0.0699710374920067,3.74962,2.8724,4.57863,259.218,307.927,364.253,1197050,718328,504741
255.566975360853,0.706518976635512,0.0756333874949669,0.055447535869521,1.61963,5.19832,5.70207,251.788,312.635,358.79,1107850,940013,487279
337.075441171262,0.681387447375476,0.110263354589018,0.0459490980355061,2.22653,1.87788,3.24869,254.418,322.012,361.36,1275730,1040810,461238
284.055065589554,0.695120711995334,0.0843060512069882,0.0581731367976781,3.15507,5.70187,1.70999,252.991,312.544,354.684,1088400,754732,549754
268.375005114074,0.690673721947401,0.0868179664779538,0.0601082115746449,1.01552,4.06287,4.61992,254.188,319.433,360.62,1240290,1011680,536694
325.008126141063,0.686154316294461,0.0805781266668941,0.0708674570386446,4.77419,5.55044,1.29042,251.482,321.156,360.595,1131130,732995,461569
260.592967075879,0.687601559145925,0.102519736185287,0.0474786046687882,5.25002,5.61685,5.32841,245.957,309.525,350.979,1277710,1012080,544514
302.352078709873,0.669819112295509,0.10064572323134,0.0671350644731512,4.62442,5.25582,5.69611,253.748,307.052,356.082,1150660,1013240,469403
266.854499631088,0.708294652228508,0.0664172041899161,0.0628880435815757,5.79045,2.65661,5.88037,247.171,306.522,361.829,1084910,834245,482170
261.631597253262,0.69653605561103,0.0742880696054947,0.0667757747834755,2.09629,3.63201,5.22543,250.197,303.55,353.327,1129320,794998,497841
266.822063813903,0.690270172320114,0.101595501987251,0.0457342256926345,2.78941,1.21101,4.9968,251.27,306.925,359.944,1089760,796639,487838
339.038956221509,0.663272618835993,0.104698721654679,0.0696285595093282,3.12874,1.92519,3.61485,247.238,301.414,364.56,1226610,717610,510276
337.551581740176,0.678269842756359,0.101699439684952,0.0576306175586894,4.18887,4.59784,3.49266,252.151,314.626,363.471,1182860,953621,497531
265.189260476283,0.697907642901295,0.0939928291557001,0.0456994279430052,5.03164,5.12378,1.28723,248.917,305.518,350.634,1014570,897151,478137
258.085399604558,0.683851771492514,0.104170989896293,0.0495771386111927,1.61551,1.69116,2.89853,250.32,302.185,363.1,1132020,901620,528498
295.692682166478,0.679963491000538,0.0818865866600026,0.075749822339459,3.00373,2.495,3.49556,249.045,318.707,363.181,1072510,653646,526649
267.915544163522,0.697788750469328,0.0673911327850121,0.0724200167456595,3.56388,4.27,3.98482,259.092,312.164,357.342,1183780,657730,517913
320.937477459335,0.664790196893654,0.106102878686852,0.066706824419494,2.33956,5.18439,5.51393,258.807,298.142,352.453,1162580,767196,545446
287.109415333905,0.679341362418011,0.106118846922528,0.0521396906594617,3.65205,4.34096,5.88561,254.265,302.153,356.506,1272340,711596,473815
285.445251852907,0.676665856923151,0.0944797849679165,0.0664542581089321,5.21558,2.79664,5.19766,252.365,298.014,350.858,1224380,688202,540040
263.153015941554,0.677147483299636,0.0993517568635735,0.0611006598367901,5.08657,3.00581,2.32096,255.963,304.857,350.622,1213880,1020070,512300
254.41709577993,0.709509074943548,0.10056792448304,0.0275229005734118,0.762203,0.761517,5.88081,257.324,299.704,350.256,1027800,1010910,538477
348.502647202731,0.687426371210687,0.103120653713315,0.0470528750759986,5.98877,5.41245,4.78628,258.327,310.626,353.225,1121840,802166,544630
275.831041936799,0.692646488571702,0.109465598883223,0.0354878125450745,4.72033,3.94182,4.77626,251.33,295.838,356.715,1108620,707967,502596
253.855972845873,0.701534734823526,0.0986367412744698,0.0374284239020045,4.72184,5.57055,1.83741,251.451,311.762,351.277,1270270,740707,514443
259.790608529334,0.690662491358922,0.0980077467320298,0.0489296619090479,3.59262,2.12358,4.31541,251.275,303.267,356.706,1092290,924275,547110
319.56490741071,0.679599452831687,0.111418484976914,0.0465819621913985,5.88206,1.55188,3.14564,259.027,299.412,358.283,1084510,1011570,450964
366.471144843867,0.686023747301955,0.105854379020812,0.0457217736772325,4.57157,5.77654,3.48288,257.645,317.879,356.567,1009000,774196,507406
276.148509553142,0.686792038872896,0.111964880746525,0.0388429803805786,5.84708,3.44437,3.06544,257.806,300.088,357.559,1167750,928248,512478
284.973638030742,0.693544944355816,0.0737583516703232,0.0702966039738611,3.93167,2.49877,4.69683,251.683,307.388,354.349,1079670,667801,496680
275.598390639897,0.701118405513184,0.0807017412613213,0.0557797532254944,5.40666,4.20065,5.58902,257.42,305.264,351.809,1078210,807904,536511
252.480074875345,0.706071858227315,0.067933002421559,0.0635950393511255,0.981724,5.25562,3.37571,251.835,320.506,356.895,1170590,867276,477728
292.614416361619,0.705117424084371,0.0901865906856716,0.0422958852299577,3.63228,5.10112,2.07172,253.94,304.23,353.144,1125180,667156,517814
293.939796748576,0.663415408464311,0.108455252027577,0.0657292395081125,4.76099,1.21383,5.95908,246.172,301.119,353.187,1069860,862475,480067
316.708326506048,0.719635227551497,0.0877807164917036,0.0301839559567996,4.51793,3.71238,4.10836,259.524,311.775,359.811,1003030,760942,514056
310.563171842303,0.668160300498707,0.105102212512875,0.0643373869884186,3.1458,3.24927,2.82741,251.289,320.732,360.236,1144760,888392,507241
257.900528938902,0.69742922919774,0.0831279003581299,0.0570427704441302,4.11698,4.40637,1.72137,246.542,316.242,364.44,1202600,664907,532792
347.627178225978,0.679346583384353,0.0882920999077281,0.0699612167079187,5.90134,3.81813,4.12414,251.581,310.259,359.994,1017210,866775,469503
334.97483283432,0.675182144035914,0.110552798238179,0.0518649577259071,3.63976,4.54726,1.42185,246.052,315.714,360.759,1029570,733407,485576
286.816541788758,0.695039237096352,0.0704178871258789,0.0721427757777696,4.66336,1.43401,4.21465,250.778,310.261,358.997,1042640,680541,463907
255.002737524152,0.714962209070297,0.069917656833687,0.0527200340960158,5.91556,4.85471,4.32371,254.956,323.874,356.374,1077150,985417,453146
315.434285745648,0.678591258640756,0.0999298076257866,0.0590788337334571,4.73191,5.08323,2.16969,254.598,304.915,354.824,1040550,823861,525670
353.144275653352,0.662327888534361,0.105775469910919,0.06949654155472,1.0454,5.15879,4.96032,245.895,317.426,353.34,1018780,727302,466177
283.992455936467,0.665274473176901,0.101792508175719,0.0705329186473796,3.8758,0.875273,3.39779,252.685,301.037,353.744,1028200,893048,452447
370.116057220893,0.65267282372641,0.111629447966514,0.0732976283070761,2.79727,2.42221,3.96015,259.464,298.9,360.212,1081680,995812,453786
309.662849169368,0.66226351183003,0.10786813162657,0.0674682565434004,4.73295,1.79802,4.19434,256.817,300.298,355.518,1076130,928133,468903
276.005062153298,0.692666237207829,0.0725636065483596,0.0723700562438118,4.58543,5.00254,5.97683,259.12,307.927,363.563,1184510,988184,506066
256.55818042494,0.693385458610732,0.0826474596112577,0.0615669817780105,3.81326,3.54411,3.59744,251.226,295.759,363.573,1085550,967720,539169
259.805110333498,0.714757144910778,0.0755258600414317,0.0473168950477907,1.08676,5.01963,1.48674,250.757,315.556,363.161,1001090,723791,524307
269.708425620039,0.690458835130568,0.0963846005600468,0.0507564643093856,1.48589,5.69584,1.10883,248.48,304.168,364.399,1198580,869467,517625
284.847887694934,0.683279875060344,0.0952363569121808,0.0590836680274753,0.774323,4.88202,3.15771,252.064,301.955,351.973,1220800,724042,540929
328.752729919828,0.654744554539002,0.105627128196332,0.0772282172646667,2.84244,5.92757,3.52158,246.407,318.929,350.384,1282730,861139,452718
270.059728397501,0.697782487168293,0.106120407274898,0.0336970055568086,1.86151,1.75785,0.833292,249.87,306.216,364.776,1016590,944861,516399
343.809561232898,0.686671471404892,0.101448183721848,0.0494802448732594,3.94942,5.44945,2.25508,258.826,314.304,364.233,1132480,760365,512842
317.147254890428,0.673752806497292,0.0948251019632116,0.0690219915394969,5.33178,2.63657,2.49997,247.056,307.317,352.009,1043890,847399,483976
263.966811705182,0.710968701644595,0.0684995195720484,0.0581316787833563,5.15883,4.82124,1.84687,251.255,317.423,352.821,1003370,816105,454569
295.0118961677,0.682487810688431,0.107736833304751,0.047375256006818,4.40924,2.1568,4.37727,247.387,307.399,359.647,1229950,696625,476228
255.298202541422,0.688206834331906,0.107065088312139,0.0423279773559555,3.19246,1.78368,2.31585,257.035,324.003,353.499,1173580,795343,520150
284.507461468413,0.680785586528439,0.109444860132932,0.0473694533386292,0.891955,1.53607,2.9033,253.907,313.799,353.219,1054300,1042810,499417
301.655445850282,0.671836491159562,0.112169514347953,0.0535938944924856,5.67562,1.98781,5.41218,251.788,318.927,352.57,1179020,921263,475836
256.355056020768,0.703898578884284,0.0859171138553619,0.0477842072603545,2.40038,2.46109,3.22345,253.473,317.097,351.925,1099240,850206,482911
345.679268527293,0.68968084564316,0.109106958317687,0.0388120960391524,5.16621,4.73367,3.43577,245.355,314.297,363.55,1114270,666107,491779
280.779968515229,0.695365406151825,0.0953652851646825,0.0468692086834928,3.89945,4.91613,1.28608,249.972,322.591,360.449,1028690,780932,517589
321.792122882283,0.680784996796679,0.0860841207438093,0.0707307824595115,2.94187,4.17119,4.97501,254.258,308.289,358.611,1087760,934247,450165
264.446917721325,0.698164440721053,0.102143524861445,0.0372919344175018,3.08195,1.6805,4.05821,248.985,315.036,350.708,1183560,843520,541256
328.368614377063,0.675149033337117,0.0937138564516962,0.0687370102111869,1.49787,3.55082,1.69284,257.553,295.461,361.415,1054300,867079,469104
312.806048561572,0.688037633518891,0.0735040959210175,0.0760581705600909,1.67854,3.51038,5.15818,258.425,297.336,361.174,1043360,718948,477913
324.72402758123,0.675145035957534,0.0991500580764437,0.0633048059660229,1.08067,5.70391,3.46691,245.008,318.126,353.917,1103230,863926,453400
310.846424338334,0.683444094042062,0.0795767290759802,0.0745790768819583,2.75651,3.38123,2.43525,251.922,321.263,361.418,1108240,966364,491261
355.730079037036,0.663776048760039,0.106094601942546,0.0677292492974152,2.11127,4.60778,1.11751,258.67,314.827,362.506,1202490,763306,486573
284.422237765518,0.70960800839291,0.092988466174424,0.0350034254326659,4.66113,5.37955,5.8999,259.67,302.139,352.27,1066620,1041410,516436
283.235979008448,0.677877505649093,0.0877290390998845,0.0719933552510224,1.22309,1.57257,3.70191,247.701,309.781,359.589,1024030,979155,513829
274.836459141856,0.688327556131496,0.103109731663554,0.0461626122049508,2.99294,4.3402,4.60932,245.643,324.911,357.605,1252570,969234,484500
285.576325130782,0.674951361132768,0.0920854373843273,0.0705631014829046,5.82611,1.39832,3.95759,254.967,297.069,364.633,1214030,823532,507789
253.25745629713,0.69729639920154,0.0639443628108706,0.0763591379875899,2.73061,1.2222,1.78242,259.573,311.029,352.834,1041110,806766,470918
257.080285205441,0.704735307589659,0.0710688735989259,0.0617957188114156,1.78757,3.09731,5.89397,255.807,313.5,358.13,1166480,821406,481820
276.495563247867,0.692599052805866,0.106197388449223,0.0388034587449106,4.40497,1.10573,3.66326,257.515,311.419,358.018,1078820,840911,544478
329.124710700842,0.657955640176391,0.103624354911283,0.0760199049123262,3.31131,4.7623,2.70964,248.585,299.96,363.776,1177870,922177,506608
251.446607802342,0.710844210750886,0.0704810208034876,0.0562746684456266,3.22333,1.04806,4.32982,249.172,301.829,361.398,1044660,730986,469598
344.460575823045,0.675754097105449,0.109811609214064,0.052034193680487,4.19653,3.7155,1.87168,258.449,319.475,361.421,1167910,674626,474858
310.762319317791,0.697789469153322,0.0763274950093905,0.0634829358372878,3.88018,5.65417,4.19894,255.371,323.407,354.632,1004690,974932,483291
254.044625086231,0.702152842425118,0.105309433282386,0.0301376242924957,2.67565,4.95205,2.02207,248.487,309.714,358.431,1062900,938713,530034
366.73384110749,0.655473336659159,0.105317444594043,0.0768091187467976,1.99474,3.77991,3.9213,249.876,306.415,356.84,1085160,681430,455348
269.460388274701,0.698092079500307,0.0804699786846219,0.0590378418150711,4.57354,5.33874,2.27636,246.015,317.004,359.673,1205970,821978,488323
362.671310954661,0.659236955176113,0.103417206132462,0.0749457386914253,2.05095,3.06699,4.65469,249.29,313.541,362.176,1081480,987607,509016
269.326919312043,0.674180544294283,0.110242027693932,0.0531773280117851,5.90561,1.16111,5.8506,259.945,296.557,360.781,1204680,875078,525911
333.301504981214,0.679370820888685,0.0961272985685145,0.0621017805428003,2.48782,5.62586,4.61669,255.502,324.692,351.59,1071000,966000,475724
288.052866951036,0.693288277339565,0.105836671011175,0.0384749516492603,3.38638,3.12046,2.56721,253.566,295.526,362.425,1109280,887163,497160
334.698297096386,0.67369585695736,0.088108918667947,0.075795124374693,2.04438,3.65791,4.69741,245.806,302.4,361.078,1032440,721266,530799
313.91995264652,0.705490005271437,0.0764804338804238,0.0556294608481395,2.43179,4.18272,4.40645,259.747,312.839,359.409,1027370,906678,475340
319.539427911538,0.690036366851598,0.0962667689391574,0.0512967642092446,4.20153,0.994294,3.009,258.311,313.778,359.684,1006880,832950,475025
286.404955622159,0.678488755155792,0.0934459931864875,0.0656651516577205,5.14266,5.52294,4.12118,246.681,311.169,354.257,1193680,1030970,542780
264.547152650061,0.687626440076276,0.0737082051219839,0.0762652548017397,2.87321,1.46466,4.97205,257.487,317.736,361.693,1273710,899373,498139
273.47391148341,0.682211826037458,0.0815997102195007,0.0737883637430413,4.24622,1.16289,2.76258,250.403,309.399,356.223,1057620,921410,461227
295.037982132216,0.696625356631688,0.0856438070663267,0.0553307363019854,4.20381,5.77986,2.15735,258.705,316.821,352.756,1110380,883255,497905
254.539708251375,0.720859202897442,0.0815075992980687,0.0352330978044888,4.25242,4.16096,2.22799,259.275,319.361,358.013,1055590,794304,485282
276.013754151604,0.708495553616589,0.0799598180760408,0.0491445283073698,1.05275,4.37763,2.46906,255.101,318.53,359.16,1023870,924451,522579
276.758217355335,0.688176639223405,0.101452878395258,0.0479703823813366,2.8916,4.98572,2.65547,256.798,310.823,358.649,1242400,875059,477393
253.135815540358,0.68661638280332,0.0746678423730112,0.0763156748236686,2.91261,0.772705,2.38693,256.355,323.519,360.815,1079060,1006240,540706
283.5963498713,0.703008962094016,0.101632323202235,0.0329586147037489,5.53126,3.70267,4.43858,246.153,313.135,363.028,1049300,658977,549076
275.694639413519,0.690413873449467,0.1080980070679,0.0390880194826327,2.83003,1.34744,0.99591,252.77,315.214,359.119,1146410,836351,467646
286.912572975809,0.674871078375757,0.0915851652620468,0.0711436563621964,5.81832,2.55591,4.4835,252.994,320.593,352.124,1270030,1032130,507661
296.203473288465,0.686683198618167,0.0739254851437039,0.076991216238129,2.18702,3.81845,3.73518,246.891,324.122,353.379,1067350,801019,477247
301.25832295511,0.677251607867494,0.104051505820867,0.0562967863116391,0.854907,1.32395,2.1314,245.826,303.666,351.529,1057020,699034,516979
274.962850124977,0.704536305399523,0.0627916166471184,0.0702719779533591,3.97234,5.81637,3.29555,251.902,313.218,358.965,1106370,686908,522406
318.774438156394,0.689676896402238,0.0863870763648295,0.0615359272329331,1.78709,5.73362,4.04061,254.354,309.871,352.767,1218190,843093,530837
280.99874734557,0.673742775317732,0.100970436863743,0.0628866878185253,5.61041,1.23647,2.47611,245.444,321.373,361.887,1166890,810843,501707
326.124446570444,0.662749607835384,0.10165210029872,0.0731981918658959,2.79231,5.23935,1.50784,245.621,304.047,361.597,1225890,691067,527656
309.405838100132,0.691150131825079,0.0868187972967531,0.059630970878168,4.19276,5.52728,1.22153,257.377,324.99,351.223,1028320,1027800,461244
288.732998145754,0.693265283578305,0.107938210729785,0.03639640569191,5.88912,5.49143,3.51637,245.422,312.583,350.335,1251930,749640,490079
358.399555870711,0.650748455959757,0.111398648463901,0.0754527955763419,1.62136,4.68863,3.20097,250.086,312.055,354.912,1122140,964967,466412
250.351971608175,0.681241699024405,0.0848649916950721,0.0714932092805234,5.53267,5.09756,1.13203,248.794,298.334,357.955,1246740,1009570,528506
261.406802217812,0.712536418990639,0.0720912964764228,0.0529721845329387,2.30678,5.76417,5.83627,259.353,312.691,352.976,1130610,899556,536033
252.216639877164,0.693341504110347,0.0739346490344782,0.0703237468551749,4.25224,1.90642,2.51788,249.438,299.438,350.56,1032670,842863,513910
273.299144470908,0.685135281210092,0.106567168174134,0.0458974506157739,4.14195,5.59283,4.12193,249.152,317.183,353.111,1261430,1045250,536652
300.14904678146,0.677414541977642,0.0885938192782664,0.0715915387440917,0.978488,1.35548,2.34409,253.367,297.191,360.386,1026240,664698,538735
