feed_pressure,feed_molarflow,feed_propane,feed_isobutane,feed_n-hexane,feed_isopentane,feed_n-heptane,rebolier_temp,reflux_ratio,top_pressure,top_molar_flow,top_propane,top_isobutane,top_n-hexane,top_isopentane,top_n-heptane,bottom_molar_flow,bottom_propane,bottom_isobutane,bottom_n-hexane,bottom_isopentane,bottom_n-heptane,cduty,rduty,solved,dwsim_time
198480.4823619111,1435.9809298328632,0.05,0.1,0.45261406793872766,0.30738593206127235,0.09,368.0255810408816,0.9107998012389454,142696.73883487217,1108.272565000415,0.06478467150424409,0.12956934231441158,0.406368035206049,0.39826634834005825,0.0010116026352371289,1108.272565000415,2.339657279498172e-12,2.3521065824155937e-09,0.6090126484455062,3.917684842881494e-05,0.3909481723516189,64889.49280916871,-64656.48633961067,True,0.7125635147094727
223106.79947247618,1523.3491134322962,0.05,0.1,0.5274565066149774,0.23254349338502256,0.09,363.6514668463572,0.8846720533276252,175817.82284024186,544.4829730969335,0.13988830053390622,0.2797623956790603,0.035114824401184144,0.5451953561228873,3.9123262961998935e-05,544.4829730969335,5.967481056035862e-09,7.913623549564385e-06,0.8013195235639694,0.0586321926007981,0.14004036424420194,26474.758689413797,-31125.59701069612,True,8.256922245025635
178554.22638919728,1496.6612588137064,0.05,0.1,0.4646583535643286,0.2953416464356714,0.09,367.32243025511997,0.8936034982320443,144821.33711014251,1116.5556916776743,0.06702137107157774,0.13404274108512304,0.40205234933191786,0.39586735157226616,0.0010161869391151779,1116.5556916776743,3.1279974566169955e-12,3.114333827961039e-09,0.648562470233749,4.902662439020801e-05,0.3513885000243991,64746.55705431742,-65957.221144943,True,0.16125011444091797
200435.56115937693,1342.8725097458073,0.05,0.1,0.3963553309339838,0.3636446690660162,0.09,363.9850560154376,0.7870813326132581,197945.77902200754,610.3190241275931,0.11001271079829683,0.2200150479259128,0.016086659972839843,0.6538591847499209,2.639655302967406e-05,610.3190241275931,5.272985420840272e-09,8.653439731014395e-06,0.7131787386749572,0.12185048811902728,0.16496211449329912,27728.19066343471,-32624.77316545148,True,7.972624063491821
219759.01829888197,1357.774544222824,0.05,0.1,0.4753452466405059,0.2846547533594941,0.09,360.9055366108171,0.723817601501856,165857.90135777768,551.6142763690121,0.12307290652091948,0.24613603711356952,0.03763572119274586,0.5931040854761034,5.12496966618566e-05,551.6142763690121,4.24381127984304e-09,6.6976478135960534e-06,0.7748471476432798,0.07359889105575354,0.15154725940934177,24780.475912919446,-28042.500570672575,True,8.488438844680786
223966.06170537177,1492.00206678808,0.05,0.1,0.46523199022240236,0.29476800977759765,0.09,360.9864923526194,0.7278706037528078,140158.3697900339,714.8734752111429,0.10435197794679588,0.20870366060619117,0.0772189055855596,0.6096168438547815,0.00010861200667184971,714.8734752111429,2.079630572099257e-10,2.7205965574016903e-07,0.8221767580857576,0.005129210362130884,0.17269375928449263,33417.180424041166,-35211.45831397507,True,7.407715320587158
179361.3545201054,1337.3649203600041,0.05,0.1,0.4633933382423545,0.2966066617576455,0.09,366.495877858429,0.7912638032488557,187314.6078428121,570.2192762709707,0.11726569301287348,0.23452584936185475,0.02654414862613375,0.6216276765888968,3.6632410241306337e-05,570.2192762709707,2.9630745243542337e-09,4.121444338189553e-06,0.7881124812116521,0.055011740920751444,0.15687165346018367,26233.380520080063,-32461.126766603476,True,0.237823486328125
215299.4389862718,1515.4348606374485,0.05,0.1,0.4978154070220483,0.2621845929779517,0.09,362.93983456271263,0.8780648488246073,169471.61147797725,591.1102930202935,0.1281841398090375,0.2563608990675529,0.02734934885250563,0.5880756052570726,3.0007013831511456e-05,591.1102930202935,3.2561774556699263e-09,4.72649147120118e-06,0.7986859088142811,0.05377212476405497,0.1475372366740152,28647.826368738548,-33105.34410032861,True,5.1500959396362305
194974.48483655855,1647.1793826333528,0.05,0.1,0.44290895593616375,0.31709104406383626,0.09,361.5988393329276,0.8990208528646089,179029.56766353134,681.1399381143325,0.12091237307376133,0.24181430518629618,0.013704165558662176,0.623552762244557,1.6393936723301394e-05,681.1399381143325,4.3302735295948275e-09,7.370535459597408e-06,0.7455393253635698,0.10100626340051085,0.15344703637018622,32989.51976219096,-38861.272617779265,True,0.6385643482208252
194678.7147885843,1461.1467898516971,0.05,0.1,0.4157140704967468,0.3442859295032532,0.09,369.14594337358795,0.7741683328660071,166350.4497300463,946.1532830397998,0.07721508267763863,0.15443015495076107,0.23621503130656726,0.5315185863864103,0.0006211446786227477,946.1532830397998,2.0985790987311253e-11,1.9157413280906896e-08,0.7454926738557838,0.00029899582003746386,0.25420831114577974,48284.870970284224,-51106.13278062778,True,0.25600290298461914
180125.92718013364,1259.3096797263524,0.05,0.1,0.44463013400137963,0.3153698659986204,0.09,361.6491030283619,0.9243217623299073,198669.66940781663,470.76408437439244,0.13375517466262174,0.267477101726648,0.011443004342865352,0.5873101782645368,1.4541003328121334e-05,470.76408437439244,1.236830482299415e-08,1.987281801396069e-05,0.7032332735968075,0.15302751157561847,0.1437193296412551,22820.317709498402,-28722.126642241557,True,0.16418027877807617
181003.61111557332,1367.8238345521486,0.05,0.1,0.3973692173484215,0.3626307826515785,0.09,364.90549937243975,0.9325008112028073,191429.6199517513,640.2451910584764,0.10681868752615518,0.2136323578098281,0.009834439266692497,0.6697007183224449,1.3797074879318798e-05,640.2451910584764,2.5782910811620023e-09,4.420290514825421e-06,0.738396769172331,0.09241165827029653,0.16918714968856663,31398.891724558427,-37196.46978339172,True,0.1022343635559082
201855.6404569506,1468.1473176238298,0.05,0.1,0.454474485459477,0.305525514540523,0.09,364.27726137540066,0.8645995739913463,176256.49073112776,633.5801843572165,0.11586595105175744,0.2317272031044833,0.019538677783516905,0.6328444673647466,2.370069549566471e-05,633.5801843572165,2.337192602190409e-09,3.5717669619150558e-06,0.7846418787787313,0.05705196159163402,0.15830258552548002,30321.91928387502,-35318.483629803275,True,6.676340103149414
196564.51787274334,1266.200676790041,0.05,0.1,0.41013554980844596,0.34986445019155404,0.09,368.27772524950433,0.7117243422863151,197658.68616572683,608.248707586388,0.10408426425938039,0.20816446416391932,0.02629656054645788,0.6614071888202901,4.7522209952237185e-05,608.248707586388,2.6593652232232733e-09,3.7627468529180525e-06,0.7649882727792465,0.06184840123122587,0.17315956058330959,26676.969684229753,-31727.308029207747,True,0.8487582206726074
208289.4499092599,1279.7272470895753,0.05,0.1,0.42199019319644016,0.33800980680355985,0.09,362.6052923137259,0.7430555309453099,142251.27577721686,717.6372267098902,0.08916158650607382,0.17832313420650336,0.13032394068166983,0.6019619772880135,0.00022936131773955377,717.6372267098902,4.3083959549659655e-11,4.963180943748704e-08,0.7943783907709776,0.0010058779462356233,0.20461568160789317,34754.13535399526,-36342.13148324222,True,10.161305665969849
213788.1338477019,1494.9032177200368,0.05,0.1,0.41333077507878757,0.34666922492121244,0.09,363.7345403288209,0.7678295337885253,180146.3168613631,693.7030341018881,0.10774744299737989,0.21548971048357543,0.020411731748702467,0.6563207516296953,3.0363140647000774e-05,693.7030341018881,2.7289842952806227e-09,4.486618268729659e-06,0.7535354676936665,0.07856080856973362,0.16789923438934687,31487.708646366318,-35667.304710562996,True,10.940010786056519
202559.5067046162,1528.8700608694614,0.05,0.1,0.5119737418139637,0.24802625818603635,0.09,364.98034153630994,0.7719575352632526,154898.9113113533,808.6586351052595,0.09453110675857972,0.18906216472022827,0.24746513623314245,0.4683470975504357,0.0005944947376139478,808.6586351052595,5.594259903573329e-11,5.490167383597687e-08,0.8089668153509144,0.0006476781834123582,0.1903854515080568,41826.69032362557,-44733.56276797724,True,0.37656140327453613
222844.7817143759,1433.8641639620369,0.05,0.1,0.5193376144776823,0.24066238552231767,0.09,365.4311660101746,0.7951979231661628,188630.68443803219,521.4089826330538,0.13749939896700017,0.27497998035216226,0.0445276734910052,0.5429316747961542,6.127239367811359e-05,521.4089826330538,8.610153822605548e-09,1.0770196290711345e-05,0.7906593977288314,0.06793592066063138,0.14139390280409256,24218.854624723812,-29098.813744646948,True,10.499658584594727
205787.3454849301,1598.437863402367,0.05,0.1,0.47188616585203835,0.28811383414796166,0.09,360.872320417304,0.8421900632629463,182915.0834693591,591.8899069271507,0.13502953136558404,0.27003126603269545,0.01988470174122721,0.5750304619041892,2.4038956304224037e-05,591.8899069271507,1.0456943471200388e-08,1.6366230810388606e-05,0.7376769813018272,0.11939799910651157,0.1429086429039072,27789.43425826001,-33288.350655103386,True,0.6439127922058105
196014.10227135094,1648.1960558807489,0.05,0.1,0.45317149687696995,0.30682850312303006,0.09,368.2377363605671,0.8540493815419675,153914.12536485124,1177.7695841382583,0.06997104326199372,0.13994208428126892,0.3597649820097584,0.4293483387127408,0.0009735517342380577,1177.7695841382583,5.9451134387305805e-12,5.626916385558058e-09,0.6870263677283206,8.479933233368883e-05,0.3128888273064842,65836.8917231715,-67132.21071595444,True,9.044466972351074
199826.0063279769,1619.3035629710002,0.05,0.1,0.4818944369920355,0.2781055630079645,0.09,366.50061386466876,0.8954414358070241,171957.16643735525,702.751571794643,0.11521500789763922,0.23042870527398615,0.033141130034727205,0.6211771808895836,3.797590406383502e-05,702.751571794643,8.307121747079423e-10,1.0064311802835007e-06,0.8259512070269724,0.015074381044509923,0.15897340466662505,34576.05577895686,-40376.287160921194,True,7.012868165969849
223342.54575294966,1463.410920207936,0.05,0.1,0.5259015024086461,0.23409849759135393,0.09,366.08539724201756,0.8945492879496492,199692.07698824897,494.5088574781044,0.14796394588418044,0.295892334128725,0.030995467763029094,0.5251103074097321,3.794481433343411e-05,494.5088574781044,1.5040958019436725e-08,1.8178406149822844e-05,0.7784974351782272,0.08556848501905905,0.1359158863556059,23829.00351481354,-29423.95450422962,True,9.583379030227661
185516.32111297356,1422.7475174562442,0.05,0.1,0.4006179075931281,0.3593820924068719,0.09,365.8119147584805,0.7500570271257437,146027.8723027419,981.1662977990123,0.07250289114418693,0.14500577856626345,0.26076207841398663,0.5210515765478797,0.0006776753276832056,981.1662977990123,8.020414516557772e-12,8.286443422824927e-09,0.7113687090355033,0.00016273015042527392,0.28846855251960757,50174.06258800128,-51830.29210293667,True,0.306121826171875
201413.2707372797,1253.6997745835788,0.05,0.1,0.49485563173226504,0.26514436826773496,0.09,361.4973599119323,0.7085387925113389,174180.38286500503,472.227562817045,0.13274338593920967,0.2654678255404554,0.04130256917504621,0.5604282172985219,5.800204676685165e-05,472.227562817045,7.699672397391905e-09,1.1464251092453252e-05,0.7689276844796912,0.08671088974437925,0.14434995382516483,20964.867732103903,-25259.684377138245,True,8.801676750183105
178552.83786619766,1261.0902269657136,0.05,0.1,0.48404650921294357,0.27595349078705644,0.09,360.0054659053295,0.8779411774412498,195307.75206168884,400.09558319527065,0.15759907227670025,0.31509641249894166,0.01379514580746787,0.5134937486591802,1.5620757709972358e-05,400.09558319527065,3.1433546519013466e-08,4.733650454512933e-05,0.7025665474538222,0.16557144774938984,0.13181463685869627,18803.33685574514,-24975.19133341802,True,0.2534770965576172
206867.59149902832,1253.7299612066302,0.05,0.1,0.4239310568220877,0.3360689431779123,0.09,364.41702573377626,0.8361207262462328,170114.7998112822,591.9212456999975,0.10590421195660271,0.21180627306331357,0.01791489057332296,0.6643518758171711,2.2748589589607164e-05,591.9212456999975,1.213397522379542e-09,1.926118996889282e-06,0.7870666258471675,0.042456965491010724,0.1704744813294274,27969.380149141572,-31559.734471052296,True,0.9789459705352783
178546.66176247984,1279.075621744547,0.05,0.1,0.5310975724770675,0.2289024275229325,0.09,364.3357467638955,0.9455006636992387,140546.07868995485,870.2358444652846,0.07349020235203575,0.1469804026457338,0.44207270336258225,0.3364156420961536,0.0010410495434945107,870.2358444652846,4.287581929176518e-12,4.3899685304469225e-09,0.7205911915029399,5.549603941272069e-05,0.27935330806339126,52824.255559519566,-53997.77752566276,True,0.19044899940490723
221509.0675235513,1443.2976615735165,0.05,0.1,0.38688360429742974,0.37311639570257027,0.09,364.3052889087086,0.8902059417090672,168587.1703493744,732.1461544436147,0.09856654485158166,0.1971316602806026,0.011453904281838883,0.6928329920456324,1.489854034432407e-05,732.1461544436147,8.489485721954945e-10,1.4733103132809314e-06,0.7733942103001373,0.04396328022841807,0.18264103531218262,35494.21470589135,-38549.297406832964,True,0.9546830654144287
193822.39169628336,1431.840758173753,0.05,0.1,0.5158605769267771,0.24413942307322284,0.09,368.11153763738054,0.8419601350940638,171268.8306851617,729.699816499537,0.09811213981582546,0.19622420171441288,0.2268920263448342,0.4782720893229644,0.0004995428019630414,729.699816499537,9.131699217681076e-11,8.11573234284598e-08,0.8161678914217475,0.0008196843148307095,0.1830123430147813,38685.46483947846,-43007.86675586675,True,0.6070187091827393
183537.77655000085,1296.8533544431657,0.05,0.1,0.45400556126248043,0.3059944387375196,0.09,368.36394581819656,0.7984940314753366,150833.30894189078,957.4899540823197,0.06772150165055088,0.13544300173926702,0.3812524874593515,0.41442408886012827,0.0011589202907023844,957.4899540823197,4.5989143857641845e-12,4.415945802891778e-09,0.6592733631422205,6.762663509703938e-05,0.3406590058021377,52287.28637997989,-53515.4479273713,True,0.931748628616333
182245.2987349122,1329.7194116193505,0.05,0.1,0.46087721718748487,0.29912278281251514,0.09,360.7710501752917,0.9113390928027035,196601.21378899552,465.5105622950327,0.14282524497739557,0.28559865805089196,0.012311382179605937,0.5592498681999244,1.4846592182072286e-05,465.5105622950327,1.778547908556959e-08,2.7954638451008838e-05,0.7024955805743014,0.15900626983117191,0.13847017717059648,22372.71930258274,-28542.901924240265,True,0.24985671043395996
207271.54660357608,1263.1284418854787,0.05,0.1,0.5328702346047913,0.22712976539520863,0.09,361.16327390432843,0.7724300849455822,187989.41619900073,378.58457458334993,0.16682264290206614,0.3335171618811448,0.034372050611102135,0.4652467877085627,4.135689712433215e-05,378.58457458334993,4.165204616532484e-08,5.492019754178439e-05,0.7462268906178838,0.1252159505573283,0.1285021969752,17039.181425106977,-21995.437272467927,True,0.14760208129882812
218829.0937979284,1368.0909398860667,0.05,0.1,0.5188234107061627,0.24117658929383734,0.09,369.2475172473723,0.9140688625416407,182247.2632070828,589.9100037785543,0.11595982300179558,0.23191902143919454,0.09864977329714382,0.5533254735610307,0.0001459087008353888,589.9100037785543,5.13630400070072e-10,4.744703790184563e-07,0.8373306579746704,0.004556123338531298,0.15811274370278885,30411.33093125487,-34869.03924287623,True,0.33292555809020996
210179.47876966387,1350.8968040497666,0.05,0.1,0.4043929041439531,0.3556070958560469,0.09,365.5544500670329,0.7468375384303705,165318.1817400436,688.1223537886056,0.09815592551588674,0.19631110143508532,0.02559913646577239,0.6798972868598581,3.654972339748814e-05,688.1223537886056,5.408857533977555e-10,7.79383453947446e-07,0.7976921290287224,0.018898597346990127,0.18340849369994777,31173.181840315534,-34540.44224810494,True,11.071221113204956
221598.5488751296,1285.0087949605631,0.05,0.1,0.4760871323176596,0.2839128676823404,0.09,368.36937357446084,0.8503048581652033,158283.20739714347,882.9755032396395,0.07276580042473968,0.1455315972100135,0.36751680814228477,0.41313456884919303,0.0010512253737689208,882.9755032396395,8.720843482543553e-12,8.010835461556282e-09,0.7145376197389529,0.00010623946543022806,0.2853561327760606,49391.49430292052,-49663.33254017936,True,6.88397479057312
213986.84701751688,1571.560598321697,0.05,0.1,0.4677988712201609,0.2922011287798391,0.09,368.50476057365705,0.9161491650189914,146752.16539885252,1199.2327317474246,0.06552357608237706,0.1310471513146637,0.41943124601894133,0.38290834827538156,0.0010896783086362482,1199.2327317474246,2.8130712899116634e-12,2.743814453264211e-09,0.6235865097828804,4.158059027472005e-05,0.3763719068802175,70622.81592794163,-69821.54774532486,True,9.558842658996582
216328.18105155425,1503.3945079948203,0.05,0.1,0.3857529894181894,0.3742470105818106,0.09,363.0405896676766,0.8277003828342364,151543.95298955636,788.6345620354164,0.09531873269895304,0.19063701606721517,0.015308022252699224,0.6987178783219745,1.8350659158109377e-05,788.6345620354164,3.04386476496231e-10,4.963538315468283e-07,0.794463629420872,0.016259434097763634,0.18927643982314635,37331.83209804482,-39899.29778729887,True,6.268530607223511
203934.41833407473,1434.7265415964637,0.05,0.1,0.5054923545605732,0.2545076454394268,0.09,363.9962007036352,0.9344877917633582,167411.45969952724,566.1153200583263,0.12671821815690065,0.2534325206724064,0.025982414223152825,0.593840455491283,2.6391456257182895e-05,566.1153200583263,1.862913879385332e-09,2.5556890046254774e-06,0.8180060794561805,0.03335235432292923,0.14863900866897162,28265.548296298002,-33125.16976483235,True,8.763407468795776
195301.36763648954,1480.7032079912628,0.05,0.1,0.5172262864432461,0.24277371355675398,0.09,367.7656465140396,0.7061852216976475,165557.6382567587,856.1683552723202,0.08647281826280624,0.17294561048506935,0.3198923206537265,0.41959780149396686,0.00109144910443107,856.1683552723202,4.00663423218694e-11,3.577877718319039e-08,0.7877482463988981,0.0003684152861429605,0.21188330249611548,43605.91489255963,-46771.92448799174,True,0.594127893447876
187217.95484555775,1383.1675916375896,0.05,0.1,0.4036605323771627,0.3563394676228373,0.09,368.91487944546026,0.9008156450754549,150206.26233916337,1043.646891472454,0.06626608329649758,0.13253216542381313,0.3281935869900191,0.4722428447403512,0.0007653195493188846,1043.646891472454,3.700459056712668e-12,3.6014619637934918e-09,0.6356369215479298,6.631016991407773e-05,0.3642967646769937,59104.90667398584,-60187.387291511295,True,0.19033288955688477
219547.4030688667,1472.3417773760307,0.05,0.1,0.42664550119215827,0.33335449880784174,0.09,363.9175506905018,0.7910497675414818,178877.71407708136,668.7072539693017,0.11008618241414736,0.2201672289122057,0.021351220501855738,0.6483652273244198,3.0140847371244945e-05,668.7072539693017,2.6847592918916534e-09,4.279160670517164e-06,0.7639062844901514,0.07122209253306974,0.1648673411313489,30778.173202552905,-34698.70997424046,True,8.999369859695435
212297.03365501817,1510.114880892077,0.05,0.1,0.5340296710763375,0.22597032892366253,0.09,363.6982866285315,0.9035292293981241,174345.14399660204,533.4971834136236,0.1415284981646282,0.28304416101805846,0.033738160559656956,0.5416533089052049,3.587135245146402e-05,533.4971834136236,5.317830922011304e-09,7.022282420191213e-06,0.807327860896503,0.05351969729717501,0.13914541420607082,26173.41321580669,-31364.45888147522,True,9.76204252243042
222239.36532633693,1263.5377479515673,0.05,0.1,0.4622798080693169,0.2977201919306831,0.09,368.94442197651824,0.7018413005401598,166120.2954150088,811.8416880401714,0.07781922990549976,0.15563844834952484,0.3022551190312899,0.4632187633624237,0.001068439351261835,811.8416880401714,2.3095153626020514e-11,2.064621116513199e-08,0.749895046714514,0.0002666464565149405,0.24983828615966477,40808.507194927464,-41919.185722501425,True,0.1880033016204834
204630.91579037614,1342.0936952901698,0.05,0.1,0.45646454205371495,0.30353545794628506,0.09,369.2268818833157,0.9318973505224561,147728.95832755687,1037.4870902010612,0.06468004379642266,0.12936008685129635,0.4122841362319191,0.39264212543833876,0.0010336076820229958,1037.4870902010612,2.613424048147668e-12,2.531083460556699e-09,0.6069423145730098,3.9539531816704256e-05,0.39301814336147667,61396.19132932175,-61151.15063111114,True,0.3418850898742676
175441.502467393,1474.9465942234317,0.05,0.1,0.46498029153422027,0.29501970846577974,0.09,366.8872509521748,0.7844765546450871,151304.33827853983,1015.3988705436974,0.07262897757609041,0.1452579518395595,0.35258984602088606,0.42849049489205604,0.001032729671408081,1015.3988705436974,7.57502773347832e-12,7.334678622599137e-09,0.7133133086099246,0.00010849129511167108,0.28657819275270996,54646.756735725095,-57019.019484865305,True,0.17584490776062012
177908.79583366663,1345.5950967334675,0.05,0.1,0.4896632239771659,0.2703367760228341,0.09,360.9943195155768,0.8058268214904787,168854.4087412909,513.1466921510835,0.13110941283954008,0.26220667687642507,0.02500913761245301,0.581646539163996,2.823350758595505e-05,513.1466921510835,4.704595993648981e-09,7.4985533026930744e-06,0.7760997955027025,0.0784294973541006,0.1454632038852982,23858.333938244432,-29460.19045766528,True,0.19521331787109375
185812.3851729988,1324.2890724403103,0.05,0.1,0.48694577429092945,0.27305422570907056,0.09,365.2817636726579,0.836423366589241,164321.36374892635,576.8315549777706,0.11478657440028739,0.22957215644257134,0.043650636916690626,0.611938994384231,5.163785621962084e-05,576.8315549777706,6.301290562236002e-10,7.67127337622219e-07,0.829065369199794,0.011514880913534815,0.15941898212920452,27774.472026756866,-32815.64652688589,True,0.6165046691894531
211061.1215262516,1636.924734003878,0.05,0.1,0.4646799620061035,0.2953200379938965,0.09,360.92318228807017,0.7294482710763269,154891.90852961794,713.587836255868,0.1146981896535976,0.2293929945428611,0.035493129137648106,0.620370458557851,4.52281080421647e-05,713.587836255868,1.6169184937490106e-09,2.619044514725034e-06,0.7963637550819729,0.04411485606189594,0.15951876819469799,32302.403103116765,-36081.4520506178,True,9.970462083816528
214382.64291116933,1263.9083137895761,0.05,0.1,0.4105094221855535,0.34949057781444653,0.09,367.0504490277357,0.7129316459281965,163728.82599814073,704.2819238048733,0.08972857636669229,0.1794570727481289,0.10483740549873512,0.6257695319769859,0.00020741340945782974,704.2819238048733,9.738876915367477e-11,1.0085950727047975e-07,0.7952098620777025,0.001782480909572214,0.2030075560558292,32797.746047461595,-35267.699194872104,True,17.527278661727905
223671.38503135924,1552.466153894603,0.05,0.1,0.5308899994331441,0.22911000056685588,0.09,364.70362508540603,0.9301341514345393,148567.4917069747,943.4797138548831,0.08227338580631123,0.1645467638299477,0.37539331858712244,0.3769027927771988,0.0008837389994197473,943.4797138548831,1.2335800189963149e-11,1.2082176895500783e-08,0.7717954342405292,0.00013992432404344446,0.22806462934091462,55685.4141237595,-55933.71476084362,True,1.1141083240509033
220174.95182636092,1422.1233549234385,0.05,0.1,0.43564464381490586,0.32435535618509415,0.09,365.6394262542929,0.8280061079056968,149175.24192215584,928.1942288445945,0.07660700242604164,0.15321399882900827,0.2726764835841281,0.496855167977913,0.0006473471829088708,928.1942288445945,1.1282746654839791e-11,1.1341255642336703e-08,0.7418951518283752,0.00019292519886203883,0.2579119116202244,49837.39961206435,-50244.98384067147,True,0.24599647521972656
199032.78711957682,1264.8313230487965,0.05,0.1,0.5081152311186997,0.2518847688813003,0.09,363.9108615427009,0.8407341986493463,164118.88334126066,508.2884205210785,0.1244197089731826,0.2488363536105214,0.03907487211310303,0.5876249229502893,4.414235290375687e-05,508.2884205210785,1.549805318910752e-09,2.0619197190879874e-06,0.823247036213355,0.026312707196028167,0.15043819312109247,24415.37350253495,-28742.03320739219,True,8.880614042282104
217756.21050528443,1533.2607583493054,0.05,0.1,0.41979417546954884,0.3402058245304512,0.09,364.67484482773364,0.8863044836877696,177153.32668673142,715.5216872295758,0.10714390332184191,0.21428468810834936,0.014804950492989988,0.6637474411676676,1.901690915120116e-05,715.5216872295758,1.6958347250875777e-09,2.732060103983802e-06,0.7741532476521026,0.05711210249223359,0.1687319160997251,34558.42695662666,-38688.56767688852,True,9.298332929611206
190784.5331732408,1512.1246915300533,0.05,0.1,0.50992554914343,0.25007445085656993,0.09,362.36810016502653,0.7090050312156682,144381.75156220084,750.7516012845556,0.10070621280379642,0.2014123321596876,0.19502613282799014,0.5024342043642217,0.00042111784430420276,750.7516012845556,8.445977174827087e-11,9.231539992691057e-08,0.8204391907377335,0.0012294483145892546,0.1783312685478175,36794.355788457084,-40135.37591306266,True,6.925971746444702
209475.97242915613,1347.6502361926575,0.05,0.1,0.41431127431417586,0.34568872568582415,0.09,367.23121913574573,0.8656243312622454,153180.7005631954,922.2434833431312,0.07306370833133637,0.14612741279090757,0.27509980770209214,0.5050776904135387,0.00063138076212524,922.2434833431312,8.627509747519431e-12,8.410998479951972e-09,0.7161089396938105,0.00014809880538142688,0.2837429530811819,50415.18732582473,-51250.56892237645,True,0.2560253143310547
214630.61496318353,1306.3954844444659,0.05,0.1,0.41404995367232283,0.3459500463276772,0.09,368.5920798827658,0.7831881029286002,152798.54048347514,958.023355259175,0.06818185129914027,0.13636370058386876,0.3227830956787199,0.4717154496633146,0.0009559027749566411,958.023355259175,5.774190732248528e-12,5.551303589877355e-09,0.6650333559709809,9.581715240742982e-05,0.33487082131953394,50821.37137592892,-50904.12298530737,True,0.7310574054718018
210035.6439913684,1287.798747528184,0.05,0.1,0.435219852922364,0.324780147077636,0.09,362.2127703806354,0.7476599433322193,192558.96630983223,524.7141102152855,0.12271401554369221,0.2454061787185723,0.02330009632803926,0.608543807201363,3.590220833304361e-05,524.7141102152855,9.619417988898967e-09,1.5045478655331458e-05,0.7184662630301226,0.12965710002209338,0.1518615818497107,23428.276917969968,-27734.712514252697,True,7.745218276977539
198534.39957379375,1449.54061485402,0.05,0.1,0.40275852712501314,0.35724147287498687,0.09,367.1498322403464,0.7620229025025623,155237.9754759547,960.4372485554645,0.07546229404961248,0.150924581081053,0.23398095925981963,0.5390386278166345,0.0005935377928804381,960.4372485554645,1.407337162565065e-11,1.3809744693470733e-08,0.7341850032481707,0.0002485905054835229,0.2655663924225276,48808.60968660636,-50665.58045986125,True,0.6125431060791016
177353.29972946554,1559.5451894313455,0.05,0.1,0.40679559598795234,0.35320440401204767,0.09,361.20689077782555,0.8140767650380791,195605.18598124618,653.6277315398203,0.11929962325357746,0.23857967471771868,0.013303776903494012,0.628797052076652,1.987304855781838e-05,653.6277315398203,8.184139408113406e-09,1.4137502996888165e-05,0.6907017243347833,0.1543630611477854,0.15492106883029508,30060.650463879767,-36932.56542553805,True,0.6365337371826172
212809.43062013155,1504.5178279983659,0.05,0.1,0.49784552947219346,0.26215447052780655,0.09,364.49270250306023,0.9099879871627405,141695.74643523866,1016.2955356306045,0.07401967434555552,0.148039346037491,0.3889548949778737,0.3880534773048866,0.0009326073341931595,1016.2955356306045,5.397722126759835e-12,5.534745774816582e-09,0.7245152022494129,7.971266041673571e-05,0.2754050795500269,59532.60842941703,-59290.93051590501,True,9.132096290588379
209196.05562618736,1568.3222570147564,0.05,0.1,0.507469037058319,0.252530962941681,0.09,368.8653543583928,0.8550617895019629,199071.59303260487,607.8659910896861,0.12900210913473523,0.2579953702142072,0.03658605079080528,0.5763667546983159,4.9715161936330814e-05,607.8659910896861,4.83834179083143e-09,5.609561672853494e-06,0.8054882582276358,0.047577092743418675,0.14692903462893087,28974.320749970877,-35646.48999013879,True,8.157845497131348
209296.19931067838,1487.3943972605084,0.05,0.1,0.4601962822550709,0.2998037177449291,0.09,365.7767574663521,0.7547051449418989,179139.2575609207,654.280999015852,0.1136676581077088,0.22733134963953797,0.034046345879851656,0.6249052847899047,4.936158299679715e-05,654.280999015852,2.250594729118755e-09,3.1195645546329718e-06,0.7948637805256549,0.044492338252032186,0.1606407594071637,29746.345485599435,-34593.82720796817,True,0.8183200359344482
215046.36969648072,1293.7130060300713,0.05,0.1,0.43058394120627497,0.32941605879372504,0.09,364.8081472758259,0.7950713929141116,198055.4325139774,552.0271242289766,0.11717603625927314,0.2343388267541067,0.02104292183908476,0.6274097816066998,3.2433540835552354e-05,552.0271242289766,6.597926635323012e-09,9.872189870040329e-06,0.7354106235545321,0.10761547328456039,0.1569640243731108,25253.293325161114,-29647.233381551,True,0.8448371887207031
205624.09869077834,1368.1406354310582,0.05,0.1,0.44461264696147595,0.31538735303852405,0.09,369.2495559867986,0.8944272683001112,162678.37689642224,937.7280805032217,0.0729496878848298,0.14589937172401138,0.32026357037554126,0.4600895218005127,0.0007978482151048912,937.7280805032217,9.778891359044445e-12,8.833835816775514e-09,0.7155293522027283,0.00012779600309246626,0.28434284295056445,52733.61965441869,-54146.11988203401,True,0.5796613693237305
192137.9374802008,1557.1016462845869,0.05,0.1,0.3853791675065788,0.3746208324934212,0.09,360.434120359517,0.8200246607443095,164051.42543600017,759.7237208028931,0.1024767660681562,0.20495035195612243,0.011696004147972257,0.6808614451040726,1.543272367655607e-05,759.7237208028931,1.5050134204639856e-09,3.0330940084203457e-06,0.7414254524710611,0.0828339843912676,0.17573752853864955,35523.96514715776,-39887.18744141409,True,9.195763349533081
