feed_pressure,feed_molarflow,feed_n_hexane,feed_isopentane,reflux_ratio,rebolier_temp,top_pressure
183254.219872723,1369.2934031624,0.47880546290864,0.28119453709136,0.820498350753185,364.93411469349,174395.417168109
212701.291536743,1411.64065219117,0.46853636004683,0.29146363995317,0.861100305918167,363.069262639408,176067.870340239
193520.948360979,1457.32525993078,0.524062769231242,0.235937230768758,0.74380249234969,363.205714699386,179700.490638271
175254.673002568,1323.37604034271,0.506722185423029,0.253277814576971,0.949389626298967,364.310674489057,162457.453627337
223345.400741397,1398.4706019308,0.429726470514748,0.330273529485252,0.742115431791132,362.835590094099,167624.730969964
217053.778193132,1449.18300225385,0.510474701687154,0.249525298312846,0.830380550947465,369.573940833703,144671.458776119
175609.53570372,1568.89990292649,0.505100594765707,0.254899405234293,0.720976402459919,362.212829755403,140805.478936112
182915.112208854,1582.566283082,0.533736290777175,0.226263709222825,0.720867473823253,365.589356344155,174475.722876259
216595.970009093,1605.0963110444,0.432839025486682,0.327160974513318,0.733187564790252,366.167438031559,149503.335003542
189977.028965214,1402.02154492399,0.511008812950333,0.248991187049667,0.858511213440925,360.033148929221,157143.955218475
181003.611115573,1367.82383455215,0.397369217348422,0.362630782651578,0.932500811202807,364.90549937244,191429.619951751
186229.814338911,1547.1005161148,0.426776135743526,0.333223864256474,0.883406926141076,368.20857786169,195996.8387769
183735.632886264,1388.36875716216,0.493790411572498,0.266209588427502,0.94594433011679,366.197525118987,181702.366189403
184892.271033353,1466.73039546156,0.449645571255911,0.310354428744089,0.943039218224564,364.205214131663,141480.341626499
215782.87234798,1347.27732706397,0.468723283847145,0.291276716152855,0.815716229792687,369.775310431665,154351.16246045
194419.895090325,1267.94277863169,0.479473177076551,0.280526822923449,0.877870336366249,368.007830267017,193169.078254181
205196.423792862,1274.00684054807,0.386425357144745,0.373574642855255,0.89979010209898,362.991988509151,197380.697771761
207610.630679234,1332.20147780515,0.389410992051616,0.370589007948384,0.871583951323237,365.9495309823,163373.239340965
201695.909829188,1303.5676344408,0.385043775000849,0.374956224999151,0.874382459017519,360.032760692383,147143.144885594
212884.265155676,1468.22150362807,0.444369419477387,0.315630580522613,0.927485963444599,368.994711175908,158750.603334865
224726.213085121,1558.67572344956,0.442944853389954,0.317055146610046,0.749285745628742,367.28158234259,187993.697016253
206104.220786965,1589.11148647739,0.390638657439761,0.369361342560239,0.738042820072907,367.477828907173,179336.571000272
209182.488250275,1398.4405517956,0.457115622557557,0.302884377442443,0.719287942524197,367.077192899567,175139.284402155
221128.857671852,1430.53773719652,0.503150581608538,0.256849418391462,0.919023086747773,369.977623272414,199918.350078167
197976.375157776,1319.14618437295,0.512936975196092,0.247063024803908,0.785575199643625,364.214851171429,178353.182160652
179923.550606844,1591.19593823202,0.492351572360396,0.267648427639604,0.719194508233059,363.402946210088,185645.404249302
213912.101844598,1643.97722223634,0.408356723477252,0.351643276522748,0.932102408396961,366.314972682839,159693.778928416
221243.925785992,1355.34804042164,0.515515844629026,0.244484155370974,0.773630777708922,369.421085799997,161622.667222464
178061.059548366,1512.00536005517,0.48993821742825,0.27006178257175,0.909629722021807,365.598634802672,160248.280534822
183431.405547382,1276.9992357146,0.495648492521027,0.264351507478973,0.810750922157106,363.532190139458,148498.825084604
175658.097300856,1537.8052991458,0.513020953698501,0.246979046301499,0.855788438626606,368.614481780225,172446.920097417
199307.922772444,1310.27132817452,0.50944501401378,0.25055498598622,0.785610070900824,365.57867395029,169197.347587291
179958.637424358,1613.55907470995,0.45508553817868,0.30491446182132,0.874986467811314,367.741106519041,169359.599297871
204313.512231275,1452.28092444254,0.401152165169846,0.358847834830154,0.771584597698786,365.148646946519,157523.30384027
176992.098019321,1462.63417728358,0.497541015798711,0.262458984201289,0.877206138196315,368.229760893033,185954.873348868
211462.097996657,1449.41706444645,0.426277395206983,0.333722604793017,0.875630938187721,361.395503575878,165180.1142049
178944.755005945,1487.97465879509,0.45298097873541,0.30701902126459,0.882449769990804,368.194706178217,182589.725038484
223130.996217505,1617.64554698633,0.514132244238316,0.245867755761684,0.809683234953721,363.258248661142,178614.373514626
203984.853492522,1256.01016496201,0.51168586514576,0.24831413485424,0.901793728065268,367.624938296781,190407.374108698
223833.935326493,1434.44449194702,0.465753192840782,0.294246807159218,0.862063184252885,364.347097583382,160497.213041881
214418.810899617,1398.99717727848,0.528851680082467,0.231148319917533,0.799841386606597,367.714287658201,175739.498710087
219841.639153893,1520.29625379996,0.406580236222852,0.353419763777148,0.882650466137688,361.667333354022,176788.190800474
207631.995265518,1274.61124673959,0.432366651271661,0.327633348728339,0.879911817095013,361.802354128026,158008.046385655
211556.568882195,1594.55693943097,0.443510509263737,0.316489490736263,0.918353437750691,360.043314556839,188816.506404211
185348.172153285,1617.98082677592,0.50201910859716,0.25798089140284,0.843976953534524,366.626645727733,173365.486129533
194905.480708696,1569.14304706457,0.435827290361665,0.324172709638335,0.798713793339302,368.88494257051,187307.106862156
183129.892271968,1607.71112894634,0.39626531700483,0.36373468299517,0.712188606196423,364.055978066516,172481.918458379
217882.497792923,1553.34389133451,0.41648611439513,0.343513885604871,0.70624579103332,362.974206200497,165490.917483936
206286.85490772,1367.87872647223,0.396710230353847,0.363289769646153,0.88758635607016,361.827059902737,159177.698182301
192435.736247253,1636.82926892228,0.499044457571185,0.260955542428815,0.79207885322108,362.050953272523,169114.724752742
179946.155185386,1302.50529445333,0.478709268205376,0.281290731794624,0.763393630458374,364.431272742998,156535.791664565
192418.449627404,1537.61750592037,0.503369751349184,0.256630248650816,0.941284041785715,366.759721915821,153668.195745461
199517.845742283,1266.51781082004,0.38791800933276,0.37208199066724,0.738856169005387,364.833841569344,187424.52451593
208536.86704581,1452.859201501,0.495704554583597,0.264295445416403,0.76325162928315,361.706835227865,145726.801451061
220476.206318957,1284.86858786261,0.428115234909468,0.331884765090532,0.883192780811324,366.471692701841,182290.137111089
187963.250871323,1270.31640989153,0.502818338632209,0.257181661367791,0.719288258125023,361.907863266493,146653.188787294
218381.32340691,1253.55585451495,0.498031874118011,0.261968125881989,0.721930548151928,366.658179192513,189542.985052524
179086.786579803,1310.66291404645,0.474295073239073,0.285704926760927,0.901880085287866,367.070994687352,149887.214966666
185143.815670886,1258.85330828251,0.407771551167869,0.352228448832131,0.732505366641435,369.87881754775,190540.343995708
222680.764038402,1273.95492415873,0.413163813290165,0.346836186709835,0.913427857298639,362.705754219837,184167.273827267
210821.847428333,1520.88667171689,0.389979325651768,0.370020674348232,0.914861282076773,364.460336296288,140402.526652245
222391.652386598,1526.02398816838,0.514660747111346,0.245339252888654,0.830994767914335,364.328297100086,180927.709277891
182610.1348726,1273.48649794869,0.402563579508199,0.357436420491801,0.934620266345162,362.207090029019,194137.960468976
184617.24756234,1569.03720702789,0.393246767030154,0.366753232969846,0.891742414254766,366.311769241234,195428.132662178
217827.12702968,1560.26162312155,0.426235671053172,0.333764328946828,0.805663956591759,364.098053497208,142027.240967365
213911.861003921,1313.96354944915,0.495127693658815,0.264872306341185,0.897380546975961,363.306270098104,177139.060199462
202456.999180595,1534.57651705687,0.520306031009509,0.239693968990491,0.915133480235051,364.464166326601,148700.712835465
179942.690633334,1355.20741982884,0.468566584263259,0.291433415736741,0.807330778064453,369.22762850954,142908.796802043
200633.748702067,1429.00535974481,0.461358677290939,0.298641322709061,0.79832691896176,369.757606296281,178565.612601141
205727.621453498,1634.71715024042,0.449670446937513,0.310329553062487,0.721795487845053,367.292092822615,155797.06459947
202992.719623077,1354.58957957862,0.481902928521215,0.278097071478785,0.839411469640602,361.946735028339,145316.716111719
192446.203194995,1338.10212631589,0.418543356276604,0.341456643723396,0.836029468854543,365.801486701195,195582.561610892
208096.434848149,1406.21607393462,0.388666390503224,0.371333609496776,0.833185737636701,367.208880778966,164649.897249121
187742.107038428,1463.87127515261,0.471369668260758,0.288630331739242,0.880685211011821,368.347417587645,156748.272151573
222098.852342584,1408.64874390488,0.50057918698335,0.25942081301665,0.726993449997753,360.618593875378,165693.648776086
185286.098735154,1374.53091355692,0.466404393209059,0.293595606790941,0.784146964622314,366.50131233903,156346.193405623
176677.244201864,1272.60406182355,0.471338154949245,0.288661845050755,0.859410680523005,365.00782697076,181643.519497301
182119.35350468,1288.217106508,0.388018743361037,0.371981256638963,0.949662571999306,367.102547305168,145554.759162268
181604.697646163,1387.91983911266,0.517806395583783,0.242193604416217,0.826306012929242,368.744549412141,153076.563269495
198753.562963541,1542.11400362606,0.436822392233343,0.323177607766657,0.868630124412316,365.283729469989,164647.354100927
200255.175910388,1496.81437142364,0.414873285729379,0.345126714270621,0.769879259958596,368.201022316038,162471.902035864
178277.484135104,1628.77600941299,0.493413928810152,0.266586071189848,0.831720707658176,361.672078745061,189697.056045506
221791.503462726,1629.28272185568,0.387215993218193,0.372784006781807,0.875210098207723,363.705330673042,183725.949312585
211802.98418688,1519.89732048054,0.395208669124559,0.364791330875441,0.720592895575034,362.674015645307,188843.366720645
195350.572243682,1343.36630952479,0.524610731501532,0.235389268498468,0.793568635597613,363.224896308475,162087.722329756
188551.350829964,1570.70477333824,0.488792213918624,0.271207786081376,0.708645549850107,363.562040818898,196264.52732268
179509.616186701,1467.19664025653,0.432980912631153,0.327019087368847,0.830394972104078,364.498350423641,189463.567062247
207709.790338224,1452.5409499145,0.483449321083381,0.276550678916619,0.771950304444241,363.733902094057,147302.785210991
204201.862255425,1416.34860874724,0.467619845051506,0.292380154948494,0.934221083203798,360.562721789611,159464.338971689
204518.253301924,1391.42908318537,0.446597618692446,0.313402381307554,0.845494480798268,366.557486736855,144604.240151013
184694.255415352,1567.8260979887,0.481433652717036,0.278566347282964,0.907622307198589,369.730011396998,195670.55322508
180903.098934247,1453.11583913132,0.410711708946457,0.349288291053543,0.72496894877832,361.569828730153,161879.97474083
210193.180738011,1577.93378655422,0.414278213454985,0.345721786545015,0.898807511190654,367.121599983934,176124.176294928
217472.773596003,1437.69591472118,0.405015484773762,0.354984515226238,0.817588909943509,365.341276906873,164188.001132411
192000.871154792,1614.0656937704,0.415882452958591,0.344117547041409,0.710537029355902,369.530828471968,167470.160210021
176175.792397679,1443.69807191661,0.39809028739341,0.36190971260659,0.817376605073523,364.293358829133,189557.872239495
182688.161985478,1583.37800789198,0.397468850417479,0.362531149582521,0.741920574930599,366.206418803197,185608.363185611
218056.670067685,1536.19148851785,0.428418237600139,0.331581762399861,0.879296564742893,364.023609292259,150017.731870876
182877.29167814,1596.87309738017,0.463811908139151,0.296188091860849,0.911934944799796,364.303474613996,171059.881638141
218381.664631203,1559.96680419988,0.47093581583935,0.28906418416065,0.886207146741726,365.482534352183,192111.346592353
192137.937480201,1557.10164628459,0.385379167506579,0.374620832493421,0.820024660744309,360.434120359517,164051.425436
223941.148966908,1308.04877253531,0.40604114113397,0.35395885886603,0.903479814596826,360.108478024578,159729.254437864
182684.961530911,1607.59249141536,0.499616056040961,0.260383943959039,0.911984265808922,367.535991462018,182525.663811884
210257.393863074,1254.35733657968,0.507959280625854,0.252040719374146,0.817987234508036,360.393347633898,179333.647929475
196777.49944148,1404.13702211971,0.438424405368178,0.321575594631823,0.895725084201229,368.056069536918,160910.319905221
189069.832827336,1503.64070627722,0.39370092101157,0.36629907898843,0.943515422618717,369.391397503989,179171.211106724
189911.591848895,1550.40105411066,0.441984058976506,0.318015941023494,0.733268790344256,369.268747333315,153015.18957937
195633.148922082,1602.36688006544,0.527230724935336,0.232769275064664,0.905233207111192,365.14733190729,157497.050987549
199084.688395548,1414.78412538252,0.4942479499141,0.2657520500859,0.945332629200016,360.116194976286,157079.359867288
184499.842239084,1634.53174591169,0.497189571790872,0.262810428209128,0.755314978017373,360.533679494279,174023.839552519
180054.638345795,1313.66647979545,0.413324405077583,0.346675594922417,0.923596169807356,362.667071943524,156802.585050084
206385.454211188,1357.99044760174,0.394904650774911,0.365095349225089,0.914761412764103,364.485079644134,188992.902049046
187668.525778436,1546.10423135878,0.518440094317983,0.241559905682017,0.84739204451733,361.038974177974,150998.912629498
224422.728921359,1422.59964011385,0.453789688029852,0.306210311970148,0.900077159823692,367.49640414737,160327.14089048
204467.118769081,1524.3736263152,0.414164229161889,0.345835770838111,0.900466647973103,364.904283322166,156857.103465617
222364.730412204,1367.09411879577,0.470760673800089,0.289239326199911,0.890676145439866,362.524147281361,199025.599254352
195143.203620208,1602.80818499993,0.396853228610972,0.363146771389028,0.879475565592868,369.703026508419,144429.076998614
212464.480335809,1629.61499265869,0.500221848241353,0.259778151758647,0.766878466887028,369.14326679716,141912.510039701
193437.394363445,1626.62883743173,0.442176395259731,0.317823604740269,0.806320699310795,364.34076098414,163954.023309506
211303.629413977,1281.12309769213,0.524276799022771,0.235723200977229,0.874253332710006,360.596330116625,188786.945210658
217274.656768523,1505.81174747108,0.519680571204406,0.240319428795594,0.785776331685116,362.492648170997,185916.352083989
177013.461977156,1437.83908745581,0.423135000625115,0.336864999374885,0.745143893776126,361.393198279613,169972.672349009
199207.251257808,1596.63535620821,0.468612809142313,0.291387190857687,0.815041174002594,365.571031008763,147848.969970762
176979.383063456,1275.36014024859,0.526154786763712,0.233845213236288,0.725344320047993,361.611797716763,195962.930852915
186568.770309804,1581.36027683442,0.479140613690447,0.280859386309553,0.74700629968776,363.777473074699,141088.403407124
186781.880187522,1630.78720220361,0.485660269805188,0.274339730194812,0.845106831748263,362.968337446244,198202.631454741
205431.731770331,1504.28599625861,0.49329501690078,0.26670498309922,0.83935097908578,368.133186651693,146712.205841811
193560.998554208,1442.65942063839,0.405391870802994,0.354608129197006,0.856567343168342,360.059335699985,152462.053810327
206520.385708001,1547.13569378042,0.529317153607918,0.230682846392082,0.825834261503297,366.747107336828,162452.600075099
176426.08021271,1328.3046956509,0.505783894371799,0.254216105628201,0.784166684441136,364.115222518265,195798.032619387
175219.42399455,1274.25206787064,0.392842556071483,0.367157443928517,0.816884893308378,368.332182154853,193975.415526616
224603.657556498,1500.78362457715,0.39563503281164,0.36436496718836,0.854509762038545,361.030583641277,140144.14648484
196151.397373289,1628.98777881139,0.38567456732228,0.37432543267772,0.923384381442794,361.74175116453,173902.839922934
220260.763759603,1305.94421790245,0.467671601783208,0.292328398216792,0.93762356605188,362.226375058435,140339.034259551
223270.959855444,1472.53398446019,0.449304620379541,0.310695379620459,0.783103418062333,367.150282269395,157539.186597626
217437.242340388,1587.50944644872,0.432893709652595,0.327106290347405,0.715839569636422,362.06357108845,152103.461718274
201964.503018891,1598.6755895739,0.428414625844629,0.331585374155371,0.809324346100035,364.966045014326,181618.321611414
185579.048716039,1574.24518632598,0.421805974489939,0.338194025510061,0.885865835802709,367.318243532806,185521.089445116
199626.248776439,1513.4115382936,0.396445722259229,0.363554277740771,0.70593521294061,369.317720792548,179093.619558253
189675.412532418,1587.35992715783,0.447803909266249,0.312196090733751,0.926224987265928,361.852554693073,149044.703131525
185108.490389543,1370.4668828899,0.478072992317789,0.281927007682211,0.915136004412309,362.338634098324,176968.011572912
178171.650036037,1595.42155794642,0.527538896689118,0.232461103310882,0.938615843762472,368.26891651504,156165.282901677
204896.95725819,1479.06990464414,0.429509144152014,0.330490855847986,0.945537294295785,362.343658756308,195515.348062592
213697.305833856,1584.4369828136,0.413234081733657,0.346765918266343,0.922721500171683,367.026733727956,198797.053067581
198897.284882058,1287.38434567511,0.418057424725207,0.341942575274793,0.78874698494239,367.303230115643,182091.991216729
175858.329478585,1422.92492909669,0.468699684923559,0.291300315076441,0.940399918697923,360.716101851602,194713.814934842
177440.745028042,1355.53531198278,0.435019131687124,0.324980868312876,0.842791668252132,369.023722817617,190165.106210462
208447.949775854,1405.66496048984,0.480969545081455,0.279030454918545,0.91063136464436,368.250187140443,180350.714176827
205157.694648548,1473.01193670544,0.475161612282393,0.284838387717607,0.877693718237519,363.914999025748,173923.772512936
181249.107898597,1378.29189916803,0.470515143158941,0.289484856841059,0.928042595066274,362.554566778155,143960.479440455
175478.501924389,1529.19032532054,0.445942219030243,0.314057780969757,0.777465935324568,364.995512301436,199797.90649977
193552.470214595,1289.46592975566,0.442486531483794,0.317513468516206,0.934860511663353,363.029609385728,154134.687940369
198729.654625936,1641.26314962194,0.421344727381084,0.338655272618916,0.754546608051741,362.149867537891,164375.040830476
215757.364472571,1299.97120585324,0.416135531985711,0.343864468014289,0.767638935045852,369.523992723749,188502.904763582
201405.786319737,1415.23253881228,0.496117888409693,0.263882111590307,0.795503072107138,363.413225196794,155998.312111145
194304.953321311,1259.75300959122,0.47378084282531,0.28621915717469,0.767109732628516,360.25831610484,150048.625056621
202207.648549034,1501.51148177446,0.401509259026083,0.358490740973917,0.827938574353344,369.850711548566,170370.584209182
197520.664703187,1334.1330816982,0.508879440909555,0.251120559090445,0.706733838688051,366.624067221248,186359.36192161
220676.836732787,1357.82733462341,0.39855806483716,0.36144193516284,0.705450398612999,364.089516666612,140992.244582265
181643.403904045,1342.77091758558,0.476093872459477,0.283906127540523,0.911562470390906,367.045810926565,185857.903204986
212161.038181554,1444.57378447206,0.509931913018431,0.25006808698157,0.767610297580111,365.782341350353,178124.623279314
185252.593853866,1497.30744358302,0.469616560431803,0.290383439568197,0.852344162521249,362.350619211841,182964.63266351
216457.953762782,1420.77566548808,0.470320486722617,0.289679513277383,0.858971019010775,360.882602582847,191684.834461047
176977.896779375,1605.56012807723,0.479661066198472,0.280338933801528,0.855972717492673,368.462804664377,182822.226633725
178417.728355475,1535.54457307988,0.416806566961802,0.343193433038198,0.845961951014583,363.73271089309,185806.526200517
216570.461558628,1498.60986162683,0.428119012917027,0.331880987082973,0.873322941859983,367.293998802495,167985.318539519
204429.855033842,1261.99828884054,0.395122155790658,0.364877844209342,0.942122421394358,365.271267666563,181404.660999877
204326.062660354,1554.66505210099,0.433423473190725,0.326576526809275,0.913908414954822,364.602914861212,167391.167895064
181911.507011582,1326.61042352313,0.515309275164102,0.244690724835898,0.709398695449338,366.272927884683,172410.323419548
194240.472886716,1252.92032784407,0.430304819440246,0.329695180559754,0.776270788458509,364.267566181487,188785.351827829
188903.606267918,1501.34181581828,0.48061981281559,0.27938018718441,0.745095560303889,365.105222413453,176066.933454308
193370.749841077,1344.84099646496,0.529150497899874,0.230849502100126,0.87368167118225,368.668471262544,172733.969010563
223091.320454211,1529.04114683288,0.520114855149303,0.239885144850697,0.831011682363121,363.403452927791,179548.584979893
212449.146934638,1560.25418661589,0.484735350640514,0.275264649359486,0.781772024359504,366.636863468474,170172.677867197
220131.995242233,1503.01847177455,0.526651162905287,0.233348837094712,0.932228168257933,366.366594666056,155186.980767096
197970.136007259,1371.32611945469,0.413788513737298,0.346211486262702,0.785472793512895,363.673408819737,146193.95124178
202301.12855942,1402.35727562877,0.444911041853635,0.315088958146365,0.718506085222939,360.54308241173,176182.948415513
221690.596362981,1468.20926549886,0.460516630380221,0.299483369619779,0.753665917083645,361.02893375254,183241.193241921
183427.157021944,1388.83618718065,0.414082417079879,0.345917582920121,0.75764294110669,365.924711053289,195992.224442282
178126.488533816,1347.58418279893,0.394286156380158,0.365713843619842,0.716258518808614,364.186890935142,186571.533301054
223240.989556204,1647.07583556108,0.418551298168039,0.341448701831961,0.875282445436497,362.883661756355,156866.854279586
205902.279651278,1628.88574567857,0.443790842456854,0.316209157543146,0.78174883624266,367.604584056167,144834.474684816
183105.85313172,1596.56935523248,0.529871169387055,0.230128830612945,0.7326353587625,364.023787246624,172104.154508193
191967.605135716,1335.84384799079,0.474098588409,0.285901411591,0.718021010805437,367.649010278176,195522.79925819
186852.833531851,1451.36374706871,0.414147425271913,0.345852574728087,0.841555459711096,362.176286325004,151284.004493945
215199.803415644,1346.389134969,0.487629627633628,0.272370372366372,0.840269532923811,361.261969162703,198633.198867532
212084.975497889,1578.6277129213,0.427433356231168,0.332566643768832,0.780837932689185,365.602320784094,163035.256495075
176513.071397863,1522.04854479749,0.471741411500272,0.288258588499728,0.947328017459719,365.603932984271,149763.16983239
205686.740988641,1590.84136520549,0.439217056354854,0.320782943645146,0.920263437962676,360.67665976525,172557.897694433
210374.252696026,1544.29510057604,0.479100855012311,0.280899144987689,0.804419964267911,366.416845307856,193627.853205319
184122.376952476,1454.54086377201,0.395858327545063,0.364141672454937,0.776948156905415,363.016491817871,163828.931428482
204775.659518424,1488.2057080379,0.502964993419304,0.257035006580696,0.940801398628275,368.986038383806,157225.482623559
191173.997628594,1475.32400786565,0.50356835629088,0.25643164370912,0.938459767253795,367.010130565991,172589.302549918
188683.871715231,1417.55599341627,0.509381716693364,0.250618283306636,0.784205592172986,364.185981477956,169187.022695223
207692.830363637,1401.49041457361,0.409081732969901,0.350918267030099,0.920545418992684,361.317817299924,179580.045150479
224003.785889473,1259.39962877758,0.475188259777435,0.284811740222565,0.781075890555303,364.920832402085,149120.421239706
210963.440405234,1472.01531701832,0.42501972863797,0.33498027136203,0.809701087453751,364.568580437533,149117.272486164
193803.532000335,1608.48551036129,0.4771849179193,0.2828150820807,0.748152052000406,366.706014986812,184439.08643699
193263.148066973,1600.65175909498,0.475657539048316,0.284342460951684,0.720412205570237,368.380747533279,193621.791758399
208340.86351209,1575.19449180794,0.465012829239441,0.294987170760559,0.809122627315165,361.580694557522,194677.684426548
209115.022412603,1606.91008407098,0.39068159651883,0.36931840348117,0.836899036382616,366.17090817719,167908.064738868
184842.621687776,1450.33790085831,0.486561159281888,0.273438840718112,0.771708368333883,364.420093021798,150833.068415858
202750.046597616,1356.83624529659,0.398615285215935,0.361384714784065,0.761422361047541,366.852746012952,161781.835134831
193570.008319989,1640.19799608741,0.395975305279578,0.364024694720422,0.757292432084521,364.057058375064,161407.658260121
216340.813448002,1542.3877475263,0.432887301896808,0.327112698103192,0.833370720006909,365.526497145288,149949.19997466
217774.565967466,1303.03995754721,0.388542998658655,0.371457001341345,0.776841303301,368.691476090205,183997.170057963
181765.87834718,1384.90502268042,0.410064128985906,0.349935871014094,0.774683715185107,368.075083446931,148009.737804717
180202.373067552,1540.87566261902,0.480503684407343,0.279496315592657,0.758073756307954,360.68748585016,177486.110182843
223424.467534538,1565.54397229803,0.470019546696701,0.289980453303299,0.754197628440333,362.72679689547,181288.439822626
189591.28769838,1280.22451662338,0.530684495924213,0.229315504075787,0.800509062579519,365.948808028804,186375.752824804
199084.180684121,1516.15482859181,0.506747581588515,0.253252418411486,0.875671541877613,363.844021838893,186958.943285284
184438.979241287,1272.40973873156,0.415885480963413,0.344114519036587,0.847096651896769,360.291118623389,173210.665876996
185466.377873711,1590.48823285152,0.460516028817381,0.299483971182619,0.870386931277739,369.724428388817,164440.732838612
205611.96715627,1491.55396172686,0.511777316946318,0.248222683053682,0.720092059679426,362.815468985204,179662.926262014
208321.607734081,1391.95691915806,0.467470338191683,0.292529661808317,0.880787866698951,365.58560597706,158557.795033732
204412.55669309,1320.25880625752,0.478866222351282,0.281133777648718,0.782941599250135,367.371457087494,171462.01561636
182555.631062345,1526.44982826825,0.487677495922122,0.272322504077878,0.710387395221132,364.918592285266,176316.38804549
206479.053310239,1526.28099520528,0.439817779296112,0.320182220703888,0.811787954663657,364.154532966549,172792.361411761
188700.038241288,1278.99231188842,0.501865357957693,0.258134642042307,0.717813720519199,361.099744829393,156131.832033215
183933.417299629,1377.74666112866,0.426004965081952,0.333995034918048,0.807411661700345,368.182731826227,173126.033477705
190589.040761185,1634.86625617505,0.483688081815625,0.276311918184375,0.768038908680589,366.39425653322,148973.508632321
196848.838553765,1504.48103237513,0.448008962293617,0.311991037706383,0.710634262478917,364.474196898503,172693.648850282
186850.640518822,1471.92448249383,0.426045707689158,0.333954292310842,0.830325464422225,361.219674597712,188311.879868034
214539.763605748,1554.89500098937,0.471354778038371,0.288645221961629,0.782316898805721,364.00483015149,161459.657884217
201925.642340896,1492.55987496656,0.385012947798934,0.374987052201066,0.711627785209895,366.2308891653,192632.661300391
178083.584486381,1531.56251831981,0.495882804873028,0.264117195126972,0.748630113309115,361.608284768113,163277.601041375
204625.875310815,1393.08589124951,0.482517290194458,0.277482709805542,0.849604062465637,368.649692466744,198067.13299651
190980.824692505,1437.15562687563,0.43937107343501,0.32062892656499,0.89431430300851,368.156112336597,159666.003204743
177909.007698972,1338.9930135635,0.490706157643882,0.269293842356118,0.710940175819299,362.37674636683,181986.598896193
224240.067090594,1481.61542930091,0.419760584836949,0.340239415163051,0.748265416387876,363.141550709562,158678.081139446
200004.45944559,1305.01143784082,0.495099713922205,0.264900286077795,0.710577228352752,360.937674861175,162757.713264919
180568.938127076,1571.38374674615,0.466230277969109,0.293769722030891,0.827393679200183,360.56302827269,140218.587578572
221244.325749423,1415.50338153642,0.470721171243844,0.289278828756156,0.748958074839877,361.950863335046,183245.040814925
198930.772780517,1290.59969390092,0.526288402370102,0.233711597629898,0.873664117710598,363.371273252955,161712.367116509
178829.929733159,1329.62439216114,0.502800877842409,0.257199122157591,0.892772365741965,361.279454785776,153614.817139772
217744.28310716,1581.84521506379,0.443712293802043,0.316287706197957,0.798375782578224,368.88738231239,171263.832605491
197512.340176301,1392.19685021823,0.418005115919448,0.341994884080552,0.774748608306462,367.836727432951,171012.52858402
219759.018298882,1357.77454422282,0.475345246640506,0.284654753359494,0.723817601501856,360.905536610817,165857.901357778
208171.172493344,1442.70930259391,0.4549902530098,0.3050097469902,0.84584611519946,366.305495961711,184739.17013701
197733.869148242,1568.29525898706,0.484442844296259,0.275557155703741,0.816306033360535,365.04916229406,169746.192412024
209703.997469801,1464.50036576304,0.45577442064855,0.30422557935145,0.914826332583058,361.937081344621,196560.366045598
205066.627752045,1487.98538621234,0.422540176446981,0.337459823553019,0.849323757649961,369.936194920905,178565.770726275
180981.54654836,1324.37333359923,0.514469311187956,0.245530688812044,0.726868241732943,363.610242008014,154433.253543874
193272.350046561,1532.06905805555,0.463288181126004,0.296711818873996,0.870375176514146,369.51959246103,198367.960689567
178218.030008259,1516.221346989,0.390540668489074,0.369459331510926,0.870508200074112,360.951796386159,181178.033445858
222349.193072027,1279.58779496558,0.443317925042657,0.316682074957343,0.85743658620749,367.136113686229,159215.056790369
189843.642824606,1413.23603233809,0.464476434993519,0.295523565006481,0.946120100675907,364.347422703108,197606.38392636
219194.230827498,1332.81437752817,0.496678143599693,0.263321856400307,0.702146989693935,360.076498805358,191648.393107868
190769.338940043,1544.7977098918,0.494780654379285,0.265219345620715,0.791637977724486,367.683911221422,152908.431160208
201802.56080378,1528.15891836152,0.498790940064988,0.261209059935012,0.739047754928164,361.162670104896,181187.742802383
190699.313536674,1291.7548348343,0.473539166966033,0.286460833033967,0.722872464848404,369.049257627526,182463.395961479
204458.960308617,1624.82130903278,0.466055624772029,0.293944375227971,0.834647763304567,368.47710382496,173020.695514332
175401.274512043,1310.73525115399,0.504075355454435,0.255924644545565,0.904685925734902,361.065019453049,189169.794175163
207850.980591493,1438.91030363703,0.419603841585651,0.340396158414349,0.896282760117611,364.629652268702,145431.596385732
190270.556294879,1532.51481306057,0.45970656975091,0.30029343024909,0.745392207178612,362.85007196285,160688.786307849
221021.894819493,1469.93594542408,0.519750536504634,0.240249463495366,0.738275880514422,364.484675186962,194974.58095369
215802.885009261,1404.61178273474,0.431972252102156,0.328027747897844,0.709113815489285,366.672877739664,170627.579182441
215688.806013624,1584.53278838332,0.428179079180661,0.331820920819339,0.923104959979456,367.20032973771,179983.569827034
218487.242636133,1453.20015570122,0.416091387689484,0.343908612310516,0.859229485906236,367.13873001887,198104.952103435
222250.776806325,1599.56430522167,0.511142806863365,0.248857193136635,0.875859036760581,364.817465600745,193693.084808004
184814.063162318,1289.10635095304,0.419627087664805,0.340372912335195,0.773741728563303,366.357081662167,190572.214196183
221510.142518276,1285.02266831805,0.51207576189904,0.24792423810096,0.914550020049574,361.98345297767,199349.850996766
192909.596869997,1304.49408503061,0.392681103167184,0.367318896832816,0.814951080187737,360.349221098856,179050.447029904
