output_collector_flowrate__l_m_,output_collector_pressure__kPa_,output_1_Line1_flowrate__l_m_,output_1_Line1_pressure__kPa_,output_1_Line1_power__W_,output_1_Line2_flowrate__l_m_,output_1_Line2_pressure__kPa_,output_1_Line2_power__W_,output_1_Line3_flowrate__l_m_,output_1_Line3_pressure__kPa_,output_1_Line3_power__W_,output_1_Line4_flowrate__l_m_,output_1_Line4_pressure__kPa_,output_1_Line4_power__W_
214.72812320195,151.285498902095,54.2092135456785,298.386722341264,-429.348362410763,64.9880957142878,288.645649930169,-597.534810698415,41.1906131183401,327.627029611567,-388.742046903398,53.9659559684742,304.245868219936,-581.589173819204
224.563371599288,142.832329632572,39.4539929525425,289.822461339605,-359.556309426123,59.3377253062297,280.153943573959,-549.459525902474,78.5992609178872,319.561591148683,-639.417411141557,46.7409126071498,295.739710944518,-376.203425829148
238.709231412879,120.448737715177,41.8375055060684,267.443821840968,-386.150895463271,75.6485104492923,257.901445016998,-592.075528320583,62.2725375381638,296.974052119975,-642.040295430415,58.3727897131058,273.442979816878,-500.00770917276
271.881187631941,111.608735557968,73.1048563652091,258.957874291407,-506.917394217898,79.3681921531371,249.159869917151,-493.793882177632,60.7163852735612,288.178489676689,-423.745133152841,57.9618664329211,264.660783656162,-483.614732276716
274.469911346772,133.975303109684,69.5482872549154,281.341586637149,-593.322882091523,82.1753198267046,271.60956204629,-639.480013670396,56.8200832136333,310.565220631648,-500.493966296822,65.3561054812534,287.155981277427,-530.333172877867
273.11898102655,102.526747931962,54.3086326077679,249.664969581463,-437.826150826912,61.1991137389597,239.894357258834,-472.594771633369,84.5779946414435,279.356639913829,-643.08283075473,72.2016990940231,255.701239732725,-648.702267864555
229.237706757126,146.730582727656,45.7073126516109,293.784984495867,-436.423821228443,71.5550579033186,284.173511187253,-512.801297410298,60.2427101460507,323.2680802381,-593.17664014748,51.3126917545447,299.692829822574,-443.300058478879
226.756957258115,140.404730830723,53.683555402505,287.50914052046,-481.401451696547,73.0235438963254,277.844549056776,-642.176726374919,53.7911750957232,316.860914341725,-465.806737402068,45.8177579268444,293.305413799544,-477.186680494154
239.865944119229,124.181342152772,58.2767861473863,271.326083534706,-388.463870963414,73.8492643288656,261.62790363791,-505.662395250737,52.1869850061797,300.618557547728,-403.733300776068,54.9984939005272,277.15606215301,-486.86519410988
282.127993234319,109.735223393253,92.2826951512394,257.343493592538,-654.29702100112,64.5303086553055,247.173316266093,-422.00336848461,60.1680642968137,286.321655289388,-479.679264064623,64.3703848252413,262.871454559518,-443.634982659601
255.598123139462,144.215065168021,62.0739767176856,291.474263009603,-468.311242406211,70.3028810467029,281.705690838592,-612.140710642179,54.6912711621076,320.756130585609,-564.570212652148,68.0510297787245,297.394152571058,-621.497640777669
267.372785955592,123.353106506792,62.1433591294487,270.60196272007,-512.054859419595,56.8515716262297,260.721812463272,-461.15328532643,67.2315808026291,300.010256561916,-652.266901106918,80.5176735613083,276.659497574264,-616.37980610673
270.110749676863,110.672989619885,48.6566668533464,257.77632121982,-431.794102043821,78.5885380325802,248.209521527405,-586.005328999238,67.5867810144362,287.309603559815,-628.547964785973,74.5427892939048,263.887420128699,-653.460526424782
219.387572393872,148.870659103551,74.2049813946054,296.181500222352,-583.220421912273,47.2209559669049,286.102546828556,-413.011416961012,57.4425028944751,325.361588301479,-571.290688041288,40.1245083864919,301.727893028665,-382.258086577922
281.259772168935,124.716831786865,82.8555653920242,272.236473417874,-645.326313927499,58.0574935123897,262.134500942189,-503.931020841521,53.3726565951151,301.271518167092,-483.081098699411,86.3258690850408,278.133742040863,-631.309281919544
253.435006573351,119.18581175628,72.8585620455142,266.503180509066,-645.10556294988,69.6176948663229,256.615900813624,-547.122690239651,45.6031505696953,295.586416245731,-465.475233514477,64.7360658065771,272.274420611081,-496.411733765157
238.539472035987,120.354044312473,58.1391444350836,267.485851108971,-453.910565089707,66.9905308589641,257.727453459651,-523.228451597064,52.4308956614137,296.781349197706,-428.319810158859,60.4020473960499,273.366761917154,-472.11611991975
248.440717861751,149.781324711743,55.7979091090903,296.972509702973,-421.907493821063,49.8982649299278,287.100729471775,-447.176402200447,77.9673783419571,326.571846422829,-651.428545227057,64.3309264596692,302.914439492362,-575.601831758986
250.510488995998,128.52057101374,62.1451034656071,275.737804377767,-488.757794402437,58.8256108525277,265.872660132525,-417.502920301447,65.2685998898883,305.125119268027,-519.618158271246,63.7157193888359,281.61239558366,-510.460537699984
258.150643753454,109.117996837369,84.716413704142,256.563660665959,-628.163381030095,53.3236952316511,246.403709896354,-434.206239511601,41.4623532233722,285.471160209371,-406.102116904987,77.9338685307639,262.336241119691,-653.04212832011
280.229715268778,112.030564343788,84.5063493891447,259.538550027491,-625.515788121556,76.6272476751065,249.578267393481,-615.534083859027,57.4241115392245,288.590329688772,-556.996219249991,60.9241120025446,265.133786158482,-580.227606089067
217.877077528233,130.711696219917,55.9829753312436,277.798304392111,-501.072693120039,62.2030717057907,268.019034456532,-549.998935565445,54.5503837503721,307.135197764124,-411.290803113719,44.6707477062116,283.564704305449,-397.717606798762
239.923744262532,137.620960191351,70.9336372606974,284.922425023036,-519.553701242621,49.9278487833395,274.899014485346,-434.869455006542,62.3418565371336,314.187674774759,-638.678646592052,56.2371728545031,290.634507035545,-384.24459505219
278.410714800951,115.242345447142,58.2807523164978,262.464243009428,-430.21624230242,60.3957779036075,252.649785168794,-401.013228435391,75.7320708626262,292.008241478138,-566.822433810227,83.2814692858914,268.592173274965,-581.885304153281
257.410798312882,128.779808330781,74.7427961982313,276.149325767766,-639.506268456523,56.6877542782819,266.133040741112,-407.555176934671,67.7316187483686,305.429375590319,-644.63018358939,57.6793231673605,281.831624440705,-458.608258235086
271.312854756214,120.004323859695,73.9596722663611,267.381655755433,-487.989980551688,79.0074855228892,257.569966279095,-635.290066730334,55.0674800850308,296.537504246997,-420.825510905299,62.620495334191,273.119532185658,-467.632498332555
304.037630472079,118.622811449932,84.0759414910617,266.207492786554,-580.567173472606,69.0555746951166,256.182282710571,-521.823669915998,67.1191964977704,295.367676086586,-655.418194406219,83.0342925786902,272.048855462755,-570.220923835076
227.706748159107,147.783500759558,63.351046005254,294.994864679141,-501.836163548345,35.8963225470219,284.963774638782,-356.905488048933,53.8823480593395,324.256736919087,-585.818206091833,74.1620300909303,300.967982949147,-653.39894643036
226.083596584896,110.313656958577,64.2253647034667,257.452203527233,-457.229235546401,61.2348649909303,247.586412663273,-541.993531877282,53.0861246472826,286.69265226378,-496.760501053637,46.9199527073348,263.155561612574,-373.389559470016
270.855057294786,121.053780431016,79.0969176036889,268.492029156517,-636.258692404047,84.6402781561161,258.677378906603,-621.780329622465,42.294972557918,297.47655920744,-408.094649677111,64.1770538807783,274.185582443713,-592.104961182219
255.734029815034,138.434980720626,63.5333481972993,285.698612731454,-542.350643761066,67.7645207218805,275.893231825612,-528.708443287354,70.2054721159378,315.128759519362,-560.190616619086,53.7203457490342,291.466367279971,-489.225112520899
271.049828295247,109.473360619563,57.5136728639692,256.65418961268,-393.588285526981,78.507971302424,247.008571867756,-646.357640780768,79.891679085954,286.256476654067,-578.632912575447,54.3851123656675,262.485458918946,-394.239651987107
249.086534552788,126.414524421758,73.1979943120487,273.740899110921,-530.122955548497,46.4045341592329,263.66912354779,-426.141042020551,54.6226399792293,302.90196616892,-448.849654241619,74.29671271273,279.609893665025,-566.192493811287
199.626185172057,141.000900913232,59.6689762511035,288.102992938685,-559.315378408866,61.7270988887757,278.284610134669,-432.141862957872,39.6587117923551,317.27953504052,-384.26430842732,38.1869697723908,293.788450688498,-385.606398548675
218.711715126304,140.121256278408,65.7500410961108,287.323321929222,-518.873340166266,48.7967351281016,277.347305304299,-459.207298458773,51.2745874699914,316.53549889648,-462.49051674087,52.4622439076308,293.057565106824,-436.750145841834
215.054890972555,149.742704807732,59.6224149953927,296.892376876964,-470.706497320543,70.1000120298549,287.145661103438,-640.933907676332,46.0139895653094,326.121052546623,-471.839202828072,38.938142015753,302.583657838077,-419.431866325769
249.884000578864,128.234067523226,54.1839749884121,275.373966155144,-510.440259906436,78.8903766005057,265.761511857538,-536.779730332217,57.1129458378379,304.751697306732,-526.930213107432,59.1440576473268,281.279617718704,-442.861904727742
252.389078324274,116.373291719868,68.5249798807475,263.634059413019,-590.054738673928,60.9313488232387,253.720575526028,-436.315303940956,58.5821017014895,292.883790761752,-447.305375016896,63.709501250196,269.44240898682,-542.243433560171
245.745013798116,151.68062315475,49.0649006375122,298.809570929816,-500.30294071818,55.2249706138541,289.034963754096,-537.423631326207,59.9314476256303,328.262921865456,-499.297270400833,81.0927637459536,304.99416334231,-642.089541219109
211.505582517328,144.096395785076,53.0659887807015,291.168174620112,-428.469736596206,64.355428787753,281.432296568747,-637.295905261311,38.6545281797786,320.398568811984,-370.962820027288,55.0346822032787,297.046700619757,-555.690889892231
224.967306526312,140.840214220148,75.6247034051776,288.165697358493,-635.219890527873,43.5872383655659,278.047410064907,-403.74225692531,55.1366333101002,317.305995051185,-535.97883788999,50.18077203056,293.772630082647,-402.626435598024
265.471329688803,114.551318010459,65.4810949899878,261.808802851507,-587.529923497923,58.665255449311,251.909398450647,-404.061564914811,66.0793801167401,291.169285227377,-610.513255639933,74.5544615164946,267.763560667992,-576.242076322662
282.26623928486,136.412322210882,83.751302619023,283.969549808342,-627.87620164255,58.0929080131129,273.856096208512,-420.861034344737,72.5238681712615,313.198266013418,-569.800637710302,67.3221662136868,289.638791968012,-503.549157915028
243.91781184785,110.214760539629,54.8123265010661,257.304341920995,-408.564630058474,59.2343877737112,247.513023918821,-526.887698212605,77.0389286323653,286.895774657005,-638.533499740442,52.160294666091,263.141196816626,-443.383034742676
208.184845170941,148.725617361828,67.581552005911,295.939182976677,-652.732959008778,66.1630595470352,286.077532270144,-614.165953513412,50.9355973408038,325.130224642784,-543.792137792248,23.1321691103961,301.458393859438,-325.102675846981
222.337363382521,128.22180017291,64.6100680799681,275.396955933462,-438.171424627732,50.2709291272111,265.443502183209,-432.008389611313,45.3070653817222,304.567369383182,-454.454463730632,61.6569389926112,281.226511481845,-470.565690811174
264.947743576733,131.250210284271,75.7154606950157,278.65512723055,-618.599991323317,56.7810071334783,268.628252186781,-459.580621147158,60.0235324730349,307.841612161036,-484.367569316335,71.8583440492202,284.468751935632,-518.63640828117
254.080321863709,124.895965718442,39.8686319523408,271.923961275026,-394.880200558884,55.5346090657641,262.224138996983,-449.982068976525,77.0536237059682,301.638488329665,-583.433494720253,81.0337957316735,278.178085282807,-606.333737505883
285.25907511382,130.083724782362,75.0849070867698,277.532934697528,-527.445820566316,75.0672628633251,267.669872460195,-598.725918261018,58.0549038104144,306.706607193777,-625.52872205703,76.4332784017747,283.404706368633,-548.606446316822
247.916411850921,108.287999878598,67.010183330272,255.50160740359,-516.391565324028,57.6782853289274,245.578948884238,-425.252507536749,65.5912780164667,284.839905725196,-525.084675292385,56.9394152916341,261.261296285555,-407.556657785321
220.138578097543,140.215477961862,45.2488065783557,287.234101248695,-436.570878832196,54.5675782629716,277.485989753334,-422.932165038353,47.5168106468828,316.599832356044,-383.357897947803,72.3752138775798,293.349551744249,-556.855316404655
236.036387930456,129.919648712552,48.2612539965163,276.978867331856,-371.005684988376,58.3249695420737,267.235773159732,-534.410318196809,73.1407649410357,306.582200235472,-645.647835065798,55.7922065347332,282.904650051744,-501.923250047718
236.956624371344,113.039422593188,62.8691976485089,260.196252557408,-583.44249964706,79.5162143116104,250.508417916396,-604.26863440267,38.8638010143491,289.331607193128,-389.651789082521,55.0862479585115,265.981923985725,-474.633694677115
277.445262125282,106.284939815411,77.8276789552211,253.689383534067,-589.790780904562,70.0510240995526,243.749626123353,-584.614274380579,60.6699102729067,282.854422425146,-583.181348647696,68.0988611527608,259.4375340502,-517.596779274997
234.735425476603,105.232885403562,77.6949742938559,252.525922797643,-527.759151015209,57.7811437285887,242.485185139765,-481.836414476906,42.4506423229275,281.52603954631,-364.06262788433,56.1266978908914,258.159079421,-385.108767097701
250.218134766444,105.501048973532,69.4119128833751,252.738500140475,-466.873120554598,58.0059328127764,242.7929552233,-491.910600030376,64.072102887305,282.034318018031,-647.904452420116,57.9992778959416,258.482232457323,-457.360033273921
245.09571469546,148.007095179269,65.089836473584,295.2774773469,-605.383078389952,65.2108917159361,285.433724542404,-477.043187633498,57.9298307023311,324.560971961726,-550.807803407263,56.421922473836,301.053665984353,-494.706647712228
276.679384323004,134.056465791933,78.5211620562992,281.530525343139,-634.292374611295,87.5904138008263,271.75295249785,-632.955828933634,57.6295442192825,310.660423620841,-443.401577720225,52.364783465517,287.121790563976,-430.693967443107
242.449672131101,122.538205732993,60.97777212818,269.711523510247,-498.327408088367,82.8012847493275,260.074812757929,-572.803854941147,40.4900687654022,298.879162045375,-409.97365734664,57.6124953301765,275.539081951379,-479.317841598992
293.745745897199,119.341894551252,76.6366057181041,266.809263136754,-576.050411052891,77.1494552259021,256.948764624594,-583.439007920659,55.300025651812,295.936512462305,-436.49534347846,83.9412828890233,272.751497469034,-602.677542369032
239.328371411845,116.764848557811,82.0543975633182,264.150218570055,-622.870318939679,74.7224836719955,254.201971532175,-576.531905987566,50.5312634017206,293.167899121849,-417.535045227876,31.4187131415961,269.546787557072,-334.065787114812
223.151531947044,130.328249660802,59.9610209337207,277.463314756052,-504.806402660926,69.8946546665051,267.712529375137,-641.793275784877,31.1808526775066,306.577062017836,-361.311317299455,61.6361028081053,283.338978814698,-459.95353786703
259.30696652342,103.115940314098,59.9260060577846,250.27246321199,-455.669922114327,86.9124980701685,240.689797692953,-635.34966735731,56.8189374915401,279.5903402319,-448.918858404403,54.8747999665262,256.084895810957,-456.016849103339
228.403078959534,143.626288975781,31.8087465943972,290.576480045685,-337.253125412904,64.4117374494114,280.999425348548,-438.630106900795,52.6842469004489,320.082115680816,-550.274512574018,79.0667081778578,296.860978386904,-634.759298166718
221.569750339855,149.694632445095,67.0344872413609,296.933281956244,-590.16281006426,40.3431085745651,286.889428792326,-416.898035325981,54.1528581274758,326.16003141826,-510.041239756623,59.6433881521033,302.7190815379,-460.616248973797
222.290671495277,144.492242390195,50.8815007656031,291.569477413749,-424.198373863689,52.936160001401,281.763055298897,-394.869032094257,66.3815599126443,321.075225654228,-544.151463692436,51.6727457554548,297.437794164212,-424.8920415257
247.373433267676,109.488964910335,54.0370686101364,256.578102152612,-435.861537472829,81.3939041518249,246.992924662328,-644.866447356616,63.9471196098648,286.024985948961,-555.822602784738,47.3127919298512,262.381978128742,-402.84497641164
205.629184991605,141.557494244308,59.6383457364489,288.672814946787,-437.485421990167,43.3243610437889,278.722035711332,-424.720016430442,58.2435242644333,318.012868989597,-556.357515421479,44.0245802651175,294.4002852558,-440.567507416479
290.605746821983,114.177553813668,62.1925294913757,261.468052015439,-395.009022997016,85.3807802564183,251.846422103965,-581.05513001267,69.4972287785377,290.900200146811,-641.185283545457,72.7776091393794,267.436443704115,-540.683728810975
257.364215751731,104.411905133489,60.9819512296134,251.577373241456,-447.531589921017,79.1664013807046,241.905299536075,-569.999498979177,59.7128252155928,280.914146635877,-454.393985878855,56.7457340529002,257.396379307655,-409.320434977084
325.297539425627,106.994004116307,77.7278495118048,254.535631145129,-565.695812246864,77.7909346436111,244.669288201549,-578.692071262213,80.9318743974725,283.937016464198,-622.05671644805,87.9164005716158,260.514227549985,-650.953405536632
244.664674336362,142.593695978596,55.5930353092555,289.761342273988,-394.083766674282,60.1511465387105,279.96839080987,-451.832499882797,52.22476113363,319.081591434415,-579.837756048302,76.2290027992169,295.832087086698,-627.924564203093
235.276717767804,127.171706929943,41.2980682229182,274.16938982865,-404.657149152339,68.9639599919863,264.569199550305,-583.0408877079,61.3477273442291,303.694820146011,-472.755268531072,63.1384537641584,280.218338877409,-598.076156395978
239.08687567588,148.213116367688,74.0178808124555,295.565978031826,-621.530612713895,46.5692856773386,285.484860682996,-375.67691172926,62.9065350051644,324.804173003233,-629.467979954489,55.159503249936,301.234296370693,-421.760424350427
222.825991772108,145.44401264686,50.9884169171256,292.525033283328,-429.442030677736,60.5645211151672,282.775970539951,-588.166842366626,50.754567658071,321.872956561352,-576.129698535318,60.1055714301609,298.468254442879,-484.605923547732
194.629432490989,150.776883389909,62.9273083119761,297.917810174815,-564.951595248006,32.8932995190377,287.875016200539,-339.39336618814,33.1214043389902,327.017536092675,-365.417273450334,65.3450908567951,303.801576983014,-628.583793413096
280.481701711646,123.167734269635,74.0382092347019,270.577412588284,-656.092006819602,72.5888577632616,260.703546983469,-479.569185127435,60.3586974062397,299.785422533223,-528.974211132694,72.8384928549731,276.420683254112,-533.790333162437
258.789517317517,107.386237137959,67.4742266199265,254.629389937596,-563.409474330934,63.8001969431843,244.751162046514,-393.168505365793,59.9897598121247,283.903314792615,-424.87064782789,66.7908203051869,260.479753232544,-547.74602752831
215.009259139053,140.066228480427,59.5980148542657,287.198570381542,-438.926343282453,58.2973460058563,277.353565397542,-511.45606876811,57.1093007543526,316.527546590553,-553.666423262495,39.5834835615574,292.894258901259,-412.205543096752
239.540360511056,128.790447954673,66.4130963299495,276.025158547669,-451.482239205111,80.1583413597559,266.306518226438,-633.872537843073,36.7048499040962,305.110801992445,-379.797069407034,55.7413514746441,281.780924937501,-528.578136175685
250.418182971692,113.534175947482,86.9200079887975,260.999639188183,-644.021154629645,68.5969395841462,250.934676779948,-453.323567928263,51.8872532589449,289.968167833002,-422.477256996556,42.3585197333689,266.407172975808,-400.381400139314
195.238360518256,147.867016012074,62.8200608035246,295.003201995561,-546.463105168619,44.9376275670181,285.031068529285,-436.47869260289,40.6859981795758,324.157483039639,-372.014540002863,46.4417893219425,300.718157016613,-451.494677947221
266.972705727866,139.876386814855,65.8147563115942,287.194689300792,-497.688316277306,80.2517606418353,277.482594422193,-611.026751066999,55.8678701492739,316.449358659791,-454.696780671872,64.516619636714,293.040358526981,-532.423903617325
271.618173528194,103.524036583315,81.3438082855152,250.947671389402,-617.096361971932,50.6469473615954,240.81062862696,-396.724057049091,77.0557679678489,280.256338688805,-618.803634221174,61.7566798108032,256.589754693183,-400.704941454003
233.104566305071,104.763758834334,64.8135238499962,251.90984914195,-431.742538173864,81.8738590773479,242.226349510886,-555.239265998246,40.4840608134832,281.036497303769,-401.710440082778,45.254715396616,257.594057943901,-382.476149981106
290.634269532917,123.382882257672,87.4470458914762,270.983208470701,-617.789670710782,63.9134843753448,260.870650685158,-596.601090004499,62.1427499845057,300.047382689826,-490.21127421698,76.4504392107259,276.704480401408,-606.055456222551
273.868256067911,119.543398840528,87.3843288764405,267.088918595501,-627.196502901061,51.3977629650088,256.880566630785,-413.801439381437,76.070535388658,296.312021301894,-626.527547641072,58.3419284770863,272.62345494839,-512.887327266649
218.777501632594,149.455694297335,53.2837367044624,296.554530252567,-550.228222813376,53.3181793071262,286.729746270298,-464.247566729701,61.3266712667734,325.985790842487,-600.64389096858,50.4569832968869,302.391893957657,-505.555357409708
266.162475655273,103.621914298941,63.0078035977909,250.827725367655,-397.94714828044,95.8719499086193,241.313076034238,-647.150557696582,50.6577630602223,280.05726197771,-472.025696563438,55.8372492980625,256.618412051409,-429.702697351294
274.494645129819,120.749168305905,85.9042450003332,268.28015834193,-589.917072137555,59.22223009619,258.149340038018,-395.582612197925,77.6070823317953,297.541331905634,-586.628658397032,51.0958413759396,273.769557169119,-413.603125284826
274.298600995034,114.489698903249,72.7274762306244,261.848082494523,-600.170370883241,79.912024912897,252.059514479983,-526.396844417706,61.7255190336009,291.083825364869,-485.343540733806,59.2225481626719,267.567060109741,-443.575495294087
261.864070489983,130.760191655563,80.6824884019111,278.214935341766,-605.164856285342,60.0332944969274,268.154778162667,-432.849060096525,78.2203918901596,307.549910941892,-632.886866387692,42.3600044882952,283.700783222603,-375.317288474321
272.115097303567,124.099106289994,56.8314678667189,271.310944108644,-432.493259918558,80.1806242564195,261.687318079763,-567.266307244186,67.8786279000989,300.777625268712,-563.001766371502,66.5923874342763,277.265485936924,-616.0760262085
269.899920015705,138.649607906986,72.8327294984138,286.048955051267,-623.660539030885,63.2451616735107,276.106000169762,-439.336093592881,68.1998059121751,315.357207711671,-630.979310017324,65.0848430615908,291.824597416931,-563.692654590269
244.22564584968,136.305328436974,56.5020255572808,283.468613961102,-433.277290126606,65.3514492251306,273.710543661547,-467.5380811812,60.9103051435404,312.864733067781,-513.279382705894,60.9645530011075,289.370692243844,-448.582038999255
254.778470318159,138.876442260337,62.6593438158308,286.129728824855,-520.433501092684,72.7701332758962,276.378087973084,-616.952164407901,43.5318125744147,315.306803931123,-435.641050949214,75.315242023223,292.12244653044,-599.176403359084
233.981358219404,139.075944857021,66.8867345170629,286.322662976346,-597.785426189896,52.8562457791426,276.363416350246,-508.245540823837,59.7501900872521,315.604678418253,-561.371446255243,54.0244492205567,292.058559007444,-506.752148282516
259.813627073913,114.768334906852,70.4702187321036,262.064900976684,-515.656342642276,46.355210011526,252.023696454519,-377.49509745441,69.1940947629595,291.407303549837,-531.924902728709,73.1176463310411,267.950694547413,-545.67790570218
278.109168883473,123.556017125193,73.1448599790779,270.950089307443,-538.914207280505,88.9348360817925,261.249569782308,-655.684516065174,40.4485307610104,299.989596830464,-397.155056848349,74.9368241102476,276.826755179282,-587.750569742654
272.190118638211,139.246125939519,75.6456910782497,286.684558023287,-625.67511270248,78.3281922573504,276.845876798431,-543.657055974969,58.6375943832813,315.858851158762,-578.895234890554,59.042989180174,292.369480495264,-582.420560221264
256.991888084382,137.790985365785,44.9981560916031,284.890503684411,-439.929300779027,78.7717242136014,275.353320177931,-564.67746537641,55.6641078601459,314.332329762341,-455.462364816153,77.04410052838,291.060118847498,-589.089375797306
239.354438853032,149.253173179789,73.0762388734243,296.597807464443,-640.222362702961,58.55773403949,286.613769859672,-503.159995618371,52.2697052940829,325.741198074553,-601.158621558098,55.023490171224,302.275571015539,-424.287286993579
244.056493966207,137.352029620469,76.7430939390605,284.728640286186,-636.933766445013,56.561840857516,274.687846779934,-487.976781162268,68.2702207149582,313.992820547992,-533.60520461682,41.9884643018326,290.258791218683,-433.812322175156
152.814022447895,150.27405376548,49.0431312901921,297.209540357584,-400.955148620205,27.8548197770691,287.269953305958,-334.122595235088,13.1392150728779,326.326927969011,-311.146170688742,62.5087787308715,303.192464842168,-509.083093469753
264.672970956968,151.152717077857,64.3494860837633,298.469724901755,-492.139357772894,84.5306460554146,288.815518904322,-638.648975335248,65.7911957402255,327.843566596205,-560.971736827838,49.5377616388542,304.19414887993,-425.387757354142
250.334778746104,136.611748194295,54.0595239312261,283.768312535666,-480.893761064813,67.3012633048129,274.04920393334,-456.257240308826,55.8137625316632,313.135580082934,-571.393627118475,72.6528542901836,289.812806433372,-536.628038430057
268.422730251324,131.622066611663,74.7105411652356,279.025195435061,-582.626337916987,65.9491899351647,269.084184537605,-533.683691256894,57.0307038376779,308.193192418982,-429.072047614266,70.1591131970131,284.832060163105,-561.821647216152
276.641785287129,145.907942856858,63.8778124199029,293.242614921286,-532.368414984544,67.6732527632618,283.432552900423,-503.068042078446,73.0280740399852,322.703305230174,-621.925151302999,71.5498035183056,299.181663771728,-594.372303084696
326.286369342512,103.349669707114,90.0881160808333,251.038598088193,-603.863523050615,67.8548430697189,240.926526910143,-489.501055410516,85.7902669802444,280.349132269336,-625.107388195272,81.5729139506705,256.784677138501,-560.793984636339
239.097686349789,129.691359573636,46.515626536736,276.743204380912,-401.597022272098,50.7905906369894,266.958339971353,-434.345728317429,58.0478704555303,306.195398858621,-641.256444323458,83.2196809700085,282.973540584106,-622.127315405823
252.113368305354,103.696013809767,49.1329333261806,250.739031752017,-425.542916192184,65.292652830879,241.047083802685,-463.294936068896,75.205140665513,280.356363066843,-558.76591694028,61.7286917288091,256.712193662585,-474.983827132913
264.582146245455,113.209293441038,75.889025929699,260.575149820267,-567.750587668318,77.1866631829043,250.72404352946,-495.406327242709,39.0987448470229,289.571767857193,-417.596801720566,71.7147883043462,266.384642929818,-623.375863434244
243.398826676164,132.3541299931,44.3836182923744,279.404894813981,-437.019870304206,73.2100922974209,269.819728331471,-491.151884828445,78.894395684466,309.109918613373,-631.943504418861,46.3917522189282,285.282655205724,-432.088395967306
271.666347680828,139.409525214283,70.0990268405781,286.784737835796,-636.472086737972,74.7438402311958,276.973817896515,-656.09830575601,63.657724651223,316.073334366886,-527.503955504168,62.6307655616124,292.566188998982,-574.792661692138
284.730562288514,132.875717081659,57.771554660334,280.148349948051,-572.984340126646,81.4342352518763,270.527979199148,-644.712075769546,68.9605010843674,309.619679683688,-592.490952210449,75.9633610445314,286.195610869558,-632.986078443444
259.298612515694,113.329940734932,44.2442945804069,260.376869809477,-388.409046924261,64.8285607461524,250.719566008824,-481.573923871674,68.7608975980803,289.958972471322,-538.552992385972,80.7790859352792,266.595182684173,-567.668610095905
229.804987430123,147.733905887851,32.9557519267508,294.701483823994,-363.796418204795,71.4494109133907,285.178847969371,-500.453823462398,64.9129158701554,324.323917938497,-638.904003782811,60.0688821371093,300.777695467219,-601.460056154557
243.566322677912,107.574744196562,64.3143928056234,254.748021792402,-395.790459219382,46.8871793248194,244.775752027475,-378.986955759176,59.2922311741132,284.047660287842,-465.875258948485,72.3807976001438,260.690495415075,-621.873990132254
239.662573467738,124.738564699969,68.8787487092418,271.991123774035,-499.871110946377,51.3554792440309,262.000752538217,-394.530180276005,49.5349206137395,301.152597570872,-389.592699914992,69.3411622702579,277.853685553301,-546.90526554846
255.222303910485,111.369667649189,80.5617640715425,258.762476291586,-650.129067039164,65.5422403652452,248.750345791903,-512.195473583582,56.6835057662034,287.855450328521,-467.555400341072,51.7471877567078,264.323308407343,-411.506287109296
275.65033566087,103.376530375218,69.0024256451293,250.668830377307,-487.249003657701,74.9890858476209,240.874145799533,-613.830436519498,59.7433494218573,279.92338433017,-411.645075260295,71.0926319847831,256.548090401241,-652.166933838347
295.832044385203,115.92451987936,77.0569789102965,263.394652879782,-537.24575238009,84.9927883844274,253.608041815493,-656.890593983245,67.9007081224107,292.648097015701,-598.353995616597,65.1271720860969,269.121666297097,-436.231863879646
240.942663727432,139.56292789041,54.3465791613905,286.70481661325,-468.583685486257,76.2720434077347,277.064911626732,-640.57275920607,53.2589857014835,316.045559486936,-430.162221241874,56.5927290991347,292.585809356105,-483.479914900558
265.354941326962,106.230233583728,73.1660278530845,253.549144465738,-555.702865685954,56.26336253188,243.548791641369,-417.267131315309,79.9589104502568,282.990436491866,-603.223372960267,55.197886284628,259.226109812421,-435.719502872085
272.962005833949,118.116068105842,86.7353778957019,265.647577720472,-657.120027102845,53.5664073846707,255.463271728909,-417.923382838575,62.1267473339853,294.719980442111,-651.539442236221,69.8532000949669,271.305122462221,-469.468475429131
258.408323377523,121.276937522126,76.0682458058342,268.648068458175,-619.17981452689,58.6873757398027,258.632442815163,-456.122436033229,69.9943802728991,297.937560637305,-601.207220487999,53.0366742673108,274.273454456228,-378.665299974653
286.6207523827,105.28276752188,74.3417573730369,252.66897469342,-467.71613454211,72.3796412162236,242.790782188631,-556.380279552184,72.6448049857446,282.006986490094,-590.908648804436,66.4174862037461,258.440072915826,-443.51170498521
192.71548565265,145.122652322383,64.682633695613,292.267870023559,-632.971206798752,52.1342022144764,282.325952126642,-492.185407619974,33.221709073304,321.34974166949,-386.624704019325,42.3209888393288,297.932721954137,-409.37945098262
286.795352415812,124.27324410966,71.8662160183352,271.678146053068,-646.32805982439,65.196544065094,261.763131224016,-536.151743687494,74.9617680572665,301.074363829966,-640.41165909404,74.1036206017555,277.559795421245,-619.961579616247
269.54081619385,107.660230553604,66.8160123893096,254.924789417969,-570.003006483889,67.8839351524492,245.088409811014,-437.487394829699,72.268097011236,284.340977656724,-616.65337478581,61.8086440192389,260.732310304566,-424.579530662079
