x1,x2,y1,data_set_number,data_set
0.18855,0.97349,4.19119129620168e-36,462,Rand_Training_7
0.14299,0.30977,1.09273935175609e-29,832,LHS_Training_8
0.6559,0.69092,2.699422128167e-06,68410,selectiveSobolSampling_Train_XX
0.38756,0.31046,2.1860993746238e-18,9,LHS_Training_2
0.26856,0.22983,5.15560757099579e-19,516,LHS_Training_8
0.787598,0.6448541,8.1986576264984e-07,82,Rand_Vald_6
0.87354,0.845,0.462040798106979,48184,selectiveSobolSampling_Train_XX
0.16915,0.85862,8.19989452942146e-40,51,LHS_Training_5
0.09744,0.44879,5.43977231621966e-41,435,Rand_Training_4
0.43213,0.11467,8.41124784279514e-38,596,Rand_Training_6
0.83944,0.20312,2.07656671043829e-34,638,LHS_Training_8
0.75227524,0.48226654,1.29211383837615e-14,1829,Testing
0.6926311,0.8550415,8.30520387330709e-05,116,Rand_Vald_9
0.40256,0.94333,1.06206437923696e-18,289,LHS_Training_6
0.35592,0.22794,8.05859583673618e-24,783,Rand_Training_9
0.97628461,0.95340808,0.998696044053705,913,Testing
0.25679,0.49824,2.6454048448678e-27,892,Rand_Training_8
0.42798985,0.85673796,3.21481911432264e-18,802,Testing
0.16043,0.91685,5.64991349805184e-40,426,LHS_Training_6
0.77385,0.679,1.22354138629822e-05,218,Rand_Training_2
0.81655,0.13819,1.02589403811264e-40,295,Rand_Training_2
0.60021,0.72589,7.50170952717088e-09,799,Rand_Training_7
0.25419,0.73325,5.00790039994168e-32,85,LHS_Training_9
0.0015309,0.59765,1.95519198814408e-56,431,Rand_Training_8
0.084929,0.73794,7.88896218517325e-49,73,Rand_Training_4
0.4543,0.57809,1.05998500495667e-14,611,LHS_Training_9
0.70713,0.55656,1.32520439601948e-10,142,Rand_Training_3
0.17777,0.36963,2.34898208629024e-29,77,Rand_Training_3
0.1054,0.51198,2.16958922133675e-42,290,Rand_Training_4
0.039985,0.59419,7.47415462899638e-52,659,Rand_Training_6
0.54905944,0.64955396,1.33001736152674e-10,487,Testing
0.5476838,0.5457383,9.61826572545069e-09,166,Rand_Vald_9
0.53395859,0.53908358,3.942231324013e-09,1287,Testing
0.56204,0.40726,3.52595883786825e-17,214,regularSobol_Training_1
0.50544,0.56055,3.07590683570851e-11,316,Rand_Training_3
0.39378,0.18323,1.36469390003034e-29,317,regularSobol_Training_2
0.031094,0.71132,1.01150041005894e-54,171,regularSobol_Training_1
0.0037879,0.56743,1.93867255354854e-55,140,Rand_Training_9
0.67138,0.35398,1.37687280263941e-22,235,LHS_Training_7
0.61783,0.15877,2.563725254418e-38,11,Rand_Training_2
0.4525547,0.1891248,2.44055150551677e-31,192,LHS_Vald_9
0.7898,0.50826,4.6702200882822e-13,253,LHS_Training_4
0.034744,0.16315,6.91601851667707e-32,510,Rand_Training_8
0.9605325406,0.627186173,8.11171445941452e-05,400028,selectiveSobolSampling_Vald_XX
0.62238,0.11386,8.86894893625526e-43,158,regularSobol_Training_1
0.59571,0.028276,2.1019880080636e-51,457,Rand_Training_5
0.14427,0.28724,2.77306180287147e-28,663,regularSobol_Training_5
0.58504,0.15546,4.34478392755108e-38,164,Rand_Training_2
0.87272105,0.21154069,3.65685447757119e-33,573,Testing
0.29685779,0.27690622,1.36001300148153e-16,398,Testing
0.36541,0.94716,2.42051862455407e-21,60,Rand_Training_2
0.77775,0.49245,5.58682130511863e-14,173,LHS_Training_7
0.448197051,0.1236510908,1.73778661788816e-37,400085,selectiveSobolSampling_Vald_XX
0.0056368,0.55456,7.06939461552969e-55,219,LHS_Training_8
0.676726,0.96125,0.00137997928433572,52,LHS_Vald_3
0.402891,0.4973635,7.22025920224828e-16,41,Rand_Vald_9
0.30969022,0.79168559,2.07324988489961e-27,1134,Testing
0.32072,0.53199,5.12891061859808e-23,91945,selectiveSobolSampling_Train_XX
0.66512,0.80878,3.71269299210999e-06,161,LHS_Training_3
0.10526,0.10229,4.24894344732612e-20,332,LHS_Training_7
0.84276,0.90296,0.674616280097931,46888,selectiveSobolSampling_Train_XX
0.098741,0.85685,3.71736272218903e-47,759,LHS_Training_7
0.66235,0.013525,6.91777048645232e-54,39,LHS_Training_6
0.61641854,0.64202194,2.52029704427528e-07,847,Testing
0.2751,0.3936,1.16302502725988e-21,707,Rand_Training_8
0.21170138,0.6656686,2.95017783589202e-35,1132,Testing
0.083572203,0.31937865,2.0318453490905e-36,1704,Testing
0.090515,0.69206,7.67886320325655e-48,54,LHS_Training_4
0.954982,0.968177,0.997813209250364,40,LHS_Vald_2
0.4354,0.46809,1.06193840934134e-12,239,LHS_Training_7
0.48305783,0.61338732,1.14012356202399e-13,1834,Testing
0.66287,0.57062,1.38689290308355e-09,287,Rand_Training_6
0.9860742,0.2932362,1.16869842491265e-23,82,LHS_Vald_5
0.9159385,0.6858235,0.000925214032499894,15,LHS_Vald_9
0.76572898,0.40699082,3.31562462812287e-19,1733,Testing
0.82234,0.84132,0.126269571564693,56648,selectiveSobolSampling_Train_XX
0.7520058,0.219418,1.28059293244605e-33,88,LHS_Vald_5
0.98008,0.95404,0.998972820706105,74924,selectiveSobolSampling_Train_XX
0.80866856,0.88054652,0.188642195412171,21,Testing
0.05589,0.71506,6.59311768372171e-52,28475,selectiveSobolSampling_Train_XX
0.41414,0.091381,1.70511574193679e-39,832,Rand_Training_9
0.65196506,0.6653500871,3.47436201141453e-06,400058,selectiveSobolSampling_Vald_XX
0.22676,0.0032735,1.57529791739112e-39,341,Rand_Training_3
0.36694,0.51637,5.04664395361744e-19,7,LHS_Training_3
0.7976171,0.9437843,0.646381867211507,704,regularSobol_Vald_5
0.17393,0.62029,3.85370025656114e-38,249,LHS_Training_5
0.31089,0.17172,1.04454883526709e-26,66,LHS_Training_8
0.5723027,0.1683545,1.29510080176785e-36,10,Rand_Vald_6
0.69931,0.54769,5.38256436294349e-11,550,LHS_Training_9
0.034992,0.43272,2.90863387900781e-47,275,LHS_Training_6
0.98208,0.36261,1.20213407454204e-18,37,LHS_Training_0
0.6829588,0.3220352,4.78485386035471e-25,105,LHS_Vald_9
0.87436,0.68929,0.000216192603038797,988,Rand_Training_9
0.20368,0.4849,1.16225591217953e-31,407,LHS_Training_6
0.39387,0.52656,2.16922330660437e-17,237,LHS_Training_9
0.95271,0.70413,0.0233137091508767,386,LHS_Training_9
0.13348,0.43977,7.34884155398263e-37,61,Rand_Training_8
0.41217,0.87134,3.80508925680855e-19,349,LHS_Training_5
0.0740346,0.435855,5.21556428339384e-43,1,Rand_Vald_2
0.2415956,0.48717922,2.84353419210993e-28,444,Testing
0.88052091,0.98839777,0.997992788143335,41,Testing
0.61678,0.36796,6.34802780614685e-21,133,LHS_Training_9
0.71358,0.028164,1.57667703277994e-52,562,LHS_Training_5
0.64966,0.81535,1.02715746663717e-06,240,LHS_Training_7
0.42507,0.48364,6.4598552384617e-14,310,Rand_Training_6
0.85804,0.066401,2.0269423659363e-47,155,LHS_Training_8
0.75944,0.10006,6.86728218602796e-45,224,LHS_Training_6
0.56114,0.89391,6.64204261256314e-10,53,Rand_Training_2
0.3081905,0.1302268,1.31135972130683e-30,57,LHS_Vald_5
0.41034,0.13964,1.85111523093946e-34,681,Rand_Training_9
0.20294,0.69062,2.21046175280422e-36,459,LHS_Training_8
0.54367,0.69309,2.2272939044605e-11,182,LHS_Training_1
0.21583,0.234,3.48610750011924e-18,81,Rand_Training_2
0.9111,0.69675,0.00164691520626377,82980,selectiveSobolSampling_Train_XX
0.47404,0.10723,5.04349847973333e-40,5,selectiveSobolSampling_Train_XX
0.9523,0.55389,3.23298036747073e-08,261,Rand_Training_9
0.99732,0.25936,5.17446921781421e-26,175,LHS_Training_4
0.32863,0.18173,1.10320634468498e-26,110,Rand_Training_2
0.842583,0.547168,1.33958415840818e-10,2,Rand_Vald_0
0.1193,0.12561,6.34906736789871e-20,25,LHS_Training_6
0.89562,0.43003,2.62547833417182e-16,420,Rand_Training_8
0.3886,0.76064,2.39414276896065e-21,285,regularSobol_Training_2
0.17378,0.6659,6.74519864795103e-39,186,Rand_Training_4
0.85248686,0.686431,8.65825385455036e-05,93,Testing
0.38252,0.80493,9.55514806252976e-22,131,LHS_Training_6
0.72742,0.66642,4.53171762472936e-06,598,Rand_Training_7
0.2109304,0.04957353,2.59023769808082e-33,10,LHS_Vald_8
0.87451,0.56854,3.87764376687232e-09,632,LHS_Training_8
0.78857,0.63882,4.87453878370961e-07,93,LHS_Training_9
0.1803277,0.5017874,1.86668304137285e-34,57,Rand_Vald_5
0.78722,0.4617,1.06007824147337e-15,159,Rand_Training_4
0.75147,0.43814,3.04495970705108e-17,88144,selectiveSobolSampling_Train_XX
0.17138899,0.23001246,4.17182168751603e-22,1460,Testing
0.52294,0.51715,1.40565868565759e-09,351,LHS_Training_6
0.81286,0.070057,1.26695244547099e-47,140,LHS_Training_5
0.76167149,0.77399813,0.00301233221592365,1509,Testing
0.22309,0.1042,2.81063862282447e-28,421,LHS_Training_8
0.2664539398,0.2367559775,2.79068635516943e-18,400065,selectiveSobolSampling_Vald_XX
0.23365,0.72218,8.37561536607016e-34,322,LHS_Training_9
0.87183,0.17336,1.26072404986016e-36,925,LHS_Training_9
0.2524358,0.9312069,5.73645931039474e-31,84,Rand_Vald_5
0.8428,0.090816,4.09051395531293e-45,233,LHS_Training_4
0.099143,0.64886,2.5001263793041e-46,120,LHS_Training_8
0.28271,0.70308,2.43389751445472e-29,134,LHS_Training_6
0.7696633,0.3580068,1.4996415797257e-22,5,Rand_Vald_5
0.70287,0.61619,6.74332495061706e-08,88466,selectiveSobolSampling_Train_XX
0.57593638,0.9183882,9.00946046297265e-09,1279,Testing
0.087797,0.91137,1.00642734945676e-47,231,LHS_Training_4
0.37934,0.066649,1.20398633073424e-40,307,Rand_Training_4
0.30759,0.69878,3.13839992281422e-27,344,LHS_Training_7
0.22164,0.82684,5.54611579502255e-35,149,LHS_Training_8
0.3380305,0.9632786,4.0348661537368e-23,113,LHS_Vald_9
0.98716,0.034447,9.89646386907201e-48,577,LHS_Training_8
0.28226,0.74008,1.26411394530952e-29,52,LHS_Training_0
0.72725,0.045037,1.05144098973889e-50,698,Rand_Training_9
0.36214,0.88948,1.50105687351367e-22,64,Rand_Training_0
0.13822,0.32592,4.77008129826014e-31,126,LHS_Training_4
0.73286,0.90823,0.00850375645314802,130,regularSobol_Training_1
0.94528,0.24628,1.28614407352879e-28,531,Rand_Training_6
0.2155,0.6958,2.96255511584133e-35,523,Rand_Training_5
0.18359,0.63559,1.78729651756639e-37,110,Rand_Training_6
0.97982,0.23289,8.97020557714414e-29,69804,selectiveSobolSampling_Train_XX
0.60303,0.94054,4.54487418614855e-07,483,Rand_Training_9
0.905544,0.0446266,7.75376149701425e-49,19,Rand_Vald_3
0.0301414,0.192562,1.66760835742792e-34,10,LHS_Vald_3
0.66818979,0.18041373,7.29769927357956e-37,1227,Testing
0.502427,0.513893,3.88572232938603e-10,36,LHS_Vald_1
0.96487,0.063143,2.35252707454445e-45,732,regularSobol_Training_6
0.70973,0.19855,1.90150640731552e-35,818,regularSobol_Training_6
0.81286,0.78474,0.0157817664276412,242,Rand_Training_5
0.94534,0.87784,0.9800072307643,485,Rand_Training_9
0.2266,0.98582,3.44453136410069e-32,493,LHS_Training_5
0.20021,0.093959,7.49535565074715e-28,32,Rand_Training_6
0.43724,0.49167,2.17749935680548e-13,69,Rand_Training_2
0.27762,0.36558,3.83575323644507e-20,235,LHS_Training_9
0.72474,0.59931,1.03417081213427e-08,576,Rand_Training_6
0.5357,0.95817,4.60593939760474e-10,941,LHS_Training_9
0.48269,0.086399,1.90691803497545e-42,1093,regularSobol_Training_9
0.98594,0.23089,9.34652788959619e-29,408,LHS_Training_8
0.99523,0.99602,0.999579997911733,59212,selectiveSobolSampling_Train_XX
0.404,0.2391,5.45055708482912e-25,77,LHS_Training_5
0.1637736,0.824511,1.38751621718878e-40,109,Rand_Vald_9
0.14638,0.26919,5.23807888546965e-27,68,Rand_Training_5
0.41723,0.65426,1.61476664150931e-18,160,Rand_Training_6
0.99445,0.53019,3.46089691928473e-08,176,LHS_Training_1
0.88525,0.5703,7.02953398334965e-09,344,LHS_Training_8
0.94923089,0.40868687,1.8372160013982e-16,705,Testing
0.076165,0.050982,2.9350886916085e-23,11011,selectiveSobolSampling_Train_XX
0.97943,0.82276,0.985799755771566,684,regularSobol_Training_5
0.1042698,0.66925055,4.44697393215806e-46,1944,Testing
0.56537,0.66158,6.09948794400769e-10,730,LHS_Training_9
0.1948023,0.6479752,1.34581110044856e-36,137,LHS_Vald_9
0.71816,0.17853,2.6699555281228e-37,235,Rand_Training_7
0.18221,0.8198,8.84222347344272e-39,117,Rand_Training_1
0.19055513,0.017539081,1.53689931760018e-35,1868,Testing
0.067918,0.87706,2.27750433978561e-50,92,Rand_Training_5
0.42246,0.34481,3.18578155943355e-17,176,LHS_Training_9
0.62628,0.83092,1.44380120034009e-07,159,LHS_Training_7
0.0097063,0.31503,1.65244077740021e-44,387,LHS_Training_9
0.94475,0.78356,0.622578247966116,393,Rand_Training_9
0.87255,0.14299,1.77604482246829e-39,386,Rand_Training_3
0.73194,0.54912,4.69613077847916e-11,898,regularSobol_Training_7
0.3249927,0.05771684,4.96290462873244e-39,63,LHS_Vald_8
0.34764,0.023815,6.95161313874187e-44,570,LHS_Training_5
0.630316,0.881984,7.37403201759182e-07,3,LHS_Vald_0
0.021099,0.70195,8.41145404326841e-56,46,Rand_Training_3
0.53107,0.39308,2.24195881916258e-17,256,Rand_Training_2
0.8028,0.58325,2.82133290358011e-09,9,LHS_Training_0
0.94301,0.83519,0.927089244828437,1,Testing
0.7574,0.67844,1.09681609460863e-05,70,LHS_Training_9
0.25815,0.43551,6.76288128400498e-25,236,LHS_Training_4
0.094848,0.18798,4.72061613996952e-27,7,LHS_Training_9
0.27239,0.6909,4.17586833463746e-30,558,Rand_Training_8
0.32984,0.89778,6.02584708991848e-25,7,Rand_Training_2
0.14085,0.41722,3.56818915266397e-35,89,Rand_Training_2
0.2573607,0.739564,8.87044345784642e-32,77,LHS_Vald_9
0.95587,0.67667,0.00382300592404208,229,LHS_Training_6
0.55344,0.48018,1.9411190088034e-12,6,Rand_Training_1
0.1744067,0.4412459,7.82263556157951e-33,163,Rand_Vald_8
0.54186,0.52488,1.13117114279441e-09,241,Rand_Training_4
0.21917,0.77815,2.46024745904195e-35,47,selectiveSobolSampling_Train_XX
0.097918,0.84401,2.41617100850137e-47,172,Rand_Training_6
0.49243,0.58654,1.39480809358451e-12,221,LHS_Training_8
0.31452,0.081815,6.47861572634251e-36,553,Rand_Training_5
0.35161,0.95871,3.70193605264e-22,300,LHS_Training_5
0.72174,0.56152,1.99589856268717e-10,145,Rand_Training_6
0.63823751,0.31431189,3.4037160561232e-25,1115,Testing
0.13456,0.73745,1.55169342613859e-43,28,LHS_Training_6
0.2590648,0.4603933,8.84215391237699e-26,54,Rand_Vald_8
0.83271,0.86778,0.301070233436384,30056,selectiveSobolSampling_Train_XX
0.74632,0.54078,1.74803880282079e-11,622,Rand_Training_7
0.6861996,0.1629547,1.25996713901681e-38,8,Rand_Vald_6
0.72163,0.76702,0.00023112752739701,472,LHS_Training_5
0.062477,0.65581,1.82437924695297e-50,353,LHS_Training_9
0.3083498,0.889759,8.48494501989318e-27,83,Rand_Vald_8
0.21816,0.20134,1.77820328026266e-18,90,Rand_Training_2
0.08929,0.7057,4.11117336534123e-48,238,Rand_Training_9
0.80328,0.61606,7.34236392210698e-08,337,LHS_Training_3
0.21498,0.48218,1.62845077198251e-30,97,Rand_Training_1
0.041024,0.87166,1.71333193190513e-53,14299,selectiveSobolSampling_Train_XX
0.31814,0.92823,2.0926772128532e-25,511,Rand_Training_6
0.7666,0.047962,2.61225586078952e-50,335,Rand_Training_6
0.89828,0.80092,0.285301847472213,57300,selectiveSobolSampling_Train_XX
0.10032,0.54791,5.3082998140102e-44,110,LHS_Training_8
0.750888,0.125239,2.15381554550323e-42,63,Rand_Vald_3
0.27076,0.33862,2.22786693289036e-19,939,Rand_Training_9
0.04911,0.82658,6.89546730156255e-53,171,Rand_Training_4
0.9486286,0.8670454,0.978280705664894,956,regularSobol_Vald_7
0.73899,0.99895,0.578194854233407,363,LHS_Training_7
0.8384182,0.6417302,1.55583481806961e-06,143,LHS_Vald_9
0.8239,0.5691,9.43502096625802e-10,763,Rand_Training_7
0.949661,0.932833,0.993182730555722,9,LHS_Vald_4
0.57778,0.51143,3.12321710539674e-11,366,regularSobol_Training_3
0.31896,0.88983,6.26382617764385e-26,379,LHS_Training_8
0.069174,0.53287,5.79963622863248e-47,75,LHS_Training_6
0.660356,0.961442,0.000337616006315422,75,Rand_Vald_4
0.98178,0.88128,0.997808959689135,118,Rand_Training_4
0.74801,0.81024,0.00178142507400119,512,Rand_Training_5
0.74817,0.18388,8.16594007780414e-37,593,Rand_Training_9
0.6780047,0.7080156,1.29780568117705e-05,79,Rand_Vald_8
0.84534,0.39048,1.12443107969628e-19,480,Rand_Training_8
0.54553,0.41915,5.25757449777819e-16,418,Rand_Training_4
0.4204957,0.05468663,1.22381989368981e-43,28,LHS_Vald_5
0.13042495,0.35123658,3.70125727839417e-33,1764,Testing
0.16810864,0.39610937,1.5710470261831e-31,1716,Testing
0.91408,0.086107,2.7172021946328e-44,610,LHS_Training_6
0.40159,0.47475,3.38691450871135e-15,607,Rand_Training_6
0.79007,0.53926,1.91158317920502e-11,1056,regularSobol_Training_8
0.44388,0.65264,9.84421089745691e-17,101,LHS_Training_8
0.81702,0.8151,0.0634960889412891,96904,selectiveSobolSampling_Train_XX
0.45298,0.45994,2.74557249569314e-11,620,Rand_Training_7
0.46557,0.31111,2.17244015313661e-21,282,LHS_Training_3
0.357716,0.197827,1.28616879236363e-26,11,LHS_Vald_0
0.18469,0.23489,3.83346336747194e-21,557,LHS_Training_9
0.74667,0.61906,6.46312841384924e-08,610,regularSobol_Training_5
0.28984,0.49526,2.16125378980215e-24,259,Rand_Training_8
0.31964,0.08222,3.87756533439785e-36,745,regularSobol_Training_6
0.67734,0.28477,6.45137410203507e-28,618,regularSobol_Training_5
0.7290665,0.5300515,5.21832519105451e-12,94,LHS_Vald_6
0.95347,0.24952,3.95293806930337e-28,203,Rand_Training_4
0.58006,0.37383,7.48735825247935e-20,208,LHS_Training_3
0.60088,0.46431,2.28379656176727e-14,321,Rand_Training_3
0.1128,0.4289,1.4670125144625e-38,108,Rand_Training_5
0.6154016,0.4879599,3.07710060697333e-13,135,Rand_Vald_9
0.28039,0.17041,3.71381919440445e-25,286,LHS_Training_7
0.63682,0.21566,2.407127236041e-33,210,Rand_Training_7
0.22967862,0.77913252,2.3020551310973e-34,1308,Testing
0.37943,0.062773,4.58078312506272e-41,146,LHS_Training_7
0.81234,0.95254,0.850951922145735,38784,selectiveSobolSampling_Train_XX
0.033126,0.40328,3.30658828438974e-46,253,Rand_Training_9
0.2866086,0.7879837,2.45334339442342e-29,120,LHS_Vald_9
0.40778,0.84478,1.03399649970977e-19,806,Rand_Training_8
0.4647343795,0.05199530636,1.58782220936612e-45,400181,selectiveSobolSampling_Vald_XX
0.93357,0.75787,0.194024432893548,7684,selectiveSobolSampling_Train_XX
0.6588770893,0.5875095623,9.1902314495631e-09,400138,selectiveSobolSampling_Vald_XX
0.09444943,0.5471282,1.30729790708274e-44,41,LHS_Vald_8
0.85482174,0.93842351,0.936504735019595,861,Testing
0.30944,0.010522,1.80573316257487e-43,19,LHS_Training_0
0.18628213,0.91088628,1.69802524795715e-37,852,Testing
0.79423,0.43719,3.80377300861001e-17,92,Rand_Training_1
0.96857,0.16574,4.33394512565526e-35,29,LHS_Training_9
0.17657,0.58418,4.01613367201461e-37,355,Rand_Training_4
0.79651,0.72148,0.000325675393579555,248,LHS_Training_2
0.14553,0.63184,3.44657033127978e-41,141,LHS_Training_8
0.90485,0.40525,1.04137398526993e-17,76,Rand_Training_3
0.4310871,0.5088892,2.45011560708199e-14,109,selectiveSobolSampling_Vald_XX
0.3619665,0.3359181,2.96123045161547e-15,63,LHS_Vald_9
0.9136,0.49009,2.07764790070067e-12,334,LHS_Training_7
0.4064,0.62173,9.63014173573772e-19,556,LHS_Training_5
0.29581762,0.1500731,5.57505056596863e-28,1934,Testing
0.774628,0.57283,6.80973544161068e-10,17,LHS_Vald_1
0.97967,0.93593,0.998854835067405,755,Rand_Training_9
0.12564,0.24306,1.68885211610356e-27,132,LHS_Training_5
0.69998,0.8232,7.7067281937205e-05,741,Rand_Training_8
0.899303,0.14961611,2.46183037770883e-38,649,Testing
0.855806,0.0721762,7.52702111420627e-47,32,LHS_Vald_4
0.3143,0.24627,3.97390397497912e-20,329,Rand_Training_9
0.27709689,0.24282679,2.2696931504496e-18,1918,Testing
0.90989,0.81185,0.510476434465118,64164,selectiveSobolSampling_Train_XX
0.040806297,0.26205339,7.79126944528052e-38,192,Testing
0.34466,0.11096,2.07616183734594e-34,4,Rand_Training_7
0.1890468,0.2321839,1.47960706243559e-20,588,Testing
0.6365,0.52312,1.24981826352229e-11,396,Rand_Training_6
0.1612488492,0.5952076624,6.99618709605462e-39,400103,selectiveSobolSampling_Vald_XX
0.57954,0.45075,8.90477257427148e-15,128,Rand_Training_7
0.28794,0.61953,9.34128468273291e-28,741,LHS_Training_7
0.92288,0.25071,8.47689976584094e-29,328,LHS_Training_4
0.43068,0.77256,1.91210399494713e-18,570,LHS_Training_7
0.88035,0.35594,1.55158067036716e-21,206,LHS_Training_4
0.8139435,0.563979,4.43220230004574e-10,21,LHS_Vald_7
0.91301,0.14424,1.48966985218899e-38,26,Rand_Training_0
0.34586,0.39521,4.56375909244584e-16,405,Rand_Training_4
0.84291,0.24374,7.73721029117627e-31,252,Rand_Training_6
0.073481,0.52554,2.87988848895701e-46,120,Rand_Training_4
0.96515902,0.85879707,0.989368613832435,545,Testing
0.96524,0.22873,1.47163611247525e-29,68,Rand_Training_0
0.68089,0.89973,0.000125553186470778,260,LHS_Training_9
0.5105828,0.28529619,7.41807923804997e-25,1879,Testing
0.574132,0.279718,7.20957813161664e-27,95,Rand_Vald_4
0.91428,0.65534,7.71444403685274e-05,740,regularSobol_Training_6
0.11222,0.092679,1.20350614156712e-21,748,LHS_Training_7
0.58203,0.94049,4.65654718626401e-08,503,Rand_Training_7
0.49073,0.7456,1.2419547045958e-14,50,LHS_Training_5
0.16976,0.38368,8.46272959088346e-31,105,Rand_Training_1
0.43958,0.76995,7.41203158608083e-18,91,Rand_Training_3
0.1961808,0.3690522,1.43003385579984e-27,110,Rand_Vald_8
0.073026,0.54168,8.5801885369688e-47,513,LHS_Training_7
0.879,0.10001,1.34440266787728e-43,488,LHS_Training_4
0.21821946,0.74901656,2.29783781671485e-35,1004,Testing
0.79102,0.841,0.0331091880757089,245,Rand_Training_5
0.88593,0.58594,3.67853385786744e-08,562,LHS_Training_9
0.17681,0.34989,1.78649314312595e-28,542,LHS_Training_5
0.87438,0.6685,4.35427354461247e-05,192,Rand_Training_4
0.16641,0.18137,2.59226165403204e-19,630,Rand_Training_9
0.88448,0.65849,2.8039090693081e-05,1012,regularSobol_Training_8
0.13934,0.030682,1.94880419026426e-30,440,Rand_Training_4
0.4268324526,0.04567909901,7.32049356962346e-45,400045,selectiveSobolSampling_Vald_XX
0.43421,0.68757,8.78360970397832e-18,452,Rand_Training_5
0.0011935,0.44571,9.68527406113042e-52,141,LHS_Training_3
0.043707,0.53848,5.44098427095408e-50,27,LHS_Training_7
0.7912847915,0.3274955206,1.12905157864077e-24,400160,selectiveSobolSampling_Vald_XX
0.50723735,0.7423705,1.15038544792625e-13,279,Testing
0.36226,0.2662,7.91741398984836e-21,318,Rand_Training_6
0.56341,0.38483,9.89669847598317e-19,31,Rand_Training_4
0.20071,0.76552,4.62909329570648e-37,399,LHS_Training_7
0.87478,0.94977,0.979328869113078,58,LHS_Training_5
0.87367821,0.96360908,0.98973834614308,1341,Testing
0.1036,0.25733,1.11157045394812e-30,257,LHS_Training_6
0.88861,0.82246,0.39839751707021,55924,selectiveSobolSampling_Train_XX
0.8935317,0.06506521,6.42153397738672e-47,168,Rand_Vald_8
0.91271,0.1671,2.111825882792e-36,362,Rand_Training_8
0.030903,0.25869,9.35295095422533e-39,1000,LHS_Training_9
0.16719,0.86814,6.424396053847e-40,218,LHS_Training_2
0.31931,0.0062152,1.78988652942209e-44,62,LHS_Training_5
0.16123,0.048621,4.95302872994432e-30,6,Rand_Training_6
0.66811,0.35548,1.88936352222801e-22,551,LHS_Training_7
0.26611,0.25879,2.33750095099811e-16,177,LHS_Training_7
0.97486,0.25579,5.28125667463747e-27,92,LHS_Training_9
0.88903,0.56935,7.39215958032836e-09,372,regularSobol_Training_3
0.95128,0.036981,1.57634766806022e-48,59,LHS_Training_2
0.1735,0.43744,9.06887858665569e-33,243,LHS_Training_7
0.25012,0.85669,3.61029768054339e-32,289,regularSobol_Training_2
0.23667,0.78947,1.0130576797722e-33,778,LHS_Training_9
0.42628,0.21234,3.00053275791505e-28,277,LHS_Training_7
0.058542,0.56273,5.56655770821367e-49,163,Rand_Training_1
0.33984411,0.012547842,8.85451994368829e-45,214,Testing
0.5983256,0.6732068,1.6089914782279e-08,40,Rand_Vald_9
0.1663,0.12775,4.73946701773542e-22,339,Rand_Training_8
0.89027642,0.12432444,5.8137922081709e-41,489,Testing
0.73729,0.97602,0.233952338345236,381,Rand_Training_7
0.035625,0.86866,3.78476871869544e-54,337,Rand_Training_5
0.016737769,0.67318622,5.60501304759379e-56,1552,Testing
0.19135,0.39139,4.47916742027555e-29,64,Rand_Training_6
0.63856,0.3886,8.48461599451488e-20,342,LHS_Training_9
0.55664,0.82577,7.38469406880833e-11,854,regularSobol_Training_7
0.18158,0.89512,3.52014593547982e-38,967,regularSobol_Training_8
0.91426,0.99088,0.99915450233283,736,Rand_Training_9
0.072855,0.31681,1.9147057768552e-37,378,LHS_Training_6
0.945941,0.846742,0.956091460654536,11,LHS_Vald_1
0.37218062,0.88431675,7.2893031396149e-22,1094,Testing
0.47834,0.6099,6.92554862745503e-14,106,LHS_Training_5
0.92286,0.77101,0.221830883296257,1,Rand_Training_7
0.671694,0.667033,1.09494470735401e-05,2,LHS_Vald_4
0.8168,0.8799,0.246212902707896,36488,selectiveSobolSampling_Train_XX
0.33011,0.93788,2.89243797971291e-24,637,LHS_Training_9
0.028034,0.18025,7.00116982488615e-34,160,Rand_Training_8
0.89346,0.99958,0.99927816376341,84,regularSobol_Training_0
0.78889,0.026252,1.53672191163208e-52,11232,selectiveSobolSampling_Train_XX
0.56738,0.59595,8.99839399081576e-09,510,LHS_Training_7
0.84442,0.89853,0.650009445721555,30744,selectiveSobolSampling_Train_XX
0.95645,0.96678,0.997645593576978,16156,selectiveSobolSampling_Train_XX
0.6632,0.2575,4.95646581677576e-30,645,Rand_Training_7
0.18362,0.045109,5.55049308876873e-32,334,LHS_Training_6
0.7297,0.80742,0.000523991697377071,106,LHS_Training_4
0.63437,0.87897,9.93296753133943e-07,432,Rand_Training_7
0.58355209,0.10367161,3.52784136020777e-43,1247,Testing
0.5461467513,0.5608178013,4.70740082141301e-09,400182,selectiveSobolSampling_Vald_XX
0.13452,0.94181,3.28493102746251e-42,484,LHS_Training_8
0.55031652,0.35077947,7.51026862968542e-21,999,Testing
0.14247,0.63462,1.50253734138833e-41,115,Rand_Training_4
0.094168,0.54526,1.37468964958555e-44,712,LHS_Training_8
0.43063,0.54548,2.03193713169408e-15,97,Rand_Training_0
0.90928,0.95141,0.991077082662522,190,Rand_Training_8
0.43368,0.48312,2.46821473521131e-13,64,Rand_Training_9
0.45159,0.10091,6.51279158549523e-40,281,Rand_Training_7
0.344469,0.2259282,1.91406517737334e-23,194,Rand_Vald_9
0.019607,0.1129,8.29499718304302e-30,196,Rand_Training_4
